monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,state,region,publishedDatetime,ads_id,latitude,longitude,address
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,1,700 sq.ft.,Not Furnished,"Security, Playground, Parking","Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Cheras,2025-01-13 22:52,104614403,3.0761310022161754,101.7457383991615,"Jalan 3/144A, Taman Bukit Cheras, Cheras, Kuala Lumpur"
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Partially Furnished,"Squash Court, Lift, Barbeque area, Playground, Swimming Pool, Minimart, Sauna, Multipurpose hall, Parking, Gymnasium, Tennis Court, Security, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Puchong,2025-01-13 22:50,109781899,2.978244829884309,101.6261846549903,"Jalan Bukit Puchong, Bandar Bukit Puchong, Puchong, Selangor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,820 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Playground, Sauna, Minimart, Swimming Pool, Barbeque area, Parking, Security, Jogging Track, Lift","Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-13 22:50,109781896,,,"Jalan Datuk Abdullah Tahir, Johor Bahru, Johor"
"RM 2,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1259 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Barbeque area, Security, Playground, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine",Sarawak,Kuching,2025-01-13 22:50,109781823,,,"Lorong Hup Kee 26E, Off Jalan Hup Kee, Kuching, Sarawak"
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,1,750 sq.ft.,Fully Furnished,"Gymnasium, Lift, Multipurpose hall, Parking, Playground, Barbeque area, Security, Sauna, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Penang,Butterworth,2025-01-13 22:50,109781835,,,"Jalan Chain Ferry, Kampung Perlis, Butterworth, Penang"
RM 700 per month,"Apartment / Condominium, For rent",Flat,3,2,500 sq.ft.,Partially Furnished,"Lift, Playground, Parking, Security",,Penang,Ayer Itam,2025-01-13 22:50,109781827,,,"Solok Angsana, Farlim, Ayer Itam, Penang"
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,2,1,450 sq.ft.,Fully Furnished,"Playground, Club house, Swimming Pool, Gymnasium, Tennis Court, Lift, Parking, Multipurpose hall, Security","Air-Cond, Washing Machine",Selangor,Seri Kembangan,2025-01-13 22:49,109704653,3.007706987774196,101.67985144056075,"Jalan Equine, Taman Equine, Seri Kembangan, Selangor"
RM 950 per month,"Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Partially Furnished,"Parking, Minimart, Security, Playground, Barbeque area",,Selangor,Puchong,2025-01-13 22:48,109667793,3.04974975,101.6287961,"Lebuhraya Bukit Jalil, Bandar Puchong Jaya, Puchong, Selangor"
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,1120 sq.ft.,Not Furnished,"Playground, Gymnasium, Barbeque area, Security, Swimming Pool, Parking, Lift, Sauna",Cooking Allowed,Penang,Bukit Mertajam,2025-01-13 22:48,109632135,5.35027555,100.4404288,"Jalan Song Ban Kheng, Bukit Mertajam, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Playground, Tennis Court, Jogging Track, Parking, Security, Gymnasium, Barbeque area, Sauna, Swimming Pool",,Penang,Tanjong Tokong,2025-01-13 22:47,109615212,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Not Furnished,"Playground, Tennis Court, Jogging Track, Parking, Security, Gymnasium, Barbeque area, Sauna, Swimming Pool",,Penang,Tanjong Tokong,2025-01-13 22:47,109615197,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Playground, Tennis Court, Jogging Track, Parking, Security, Gymnasium, Barbeque area, Sauna, Swimming Pool",,Penang,Tanjong Tokong,2025-01-13 22:47,109615176,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Tennis Court, Sauna, Playground, Security, Gymnasium, Jogging Track, Parking, Swimming Pool, Barbeque area",,Penang,Tanjong Tokong,2025-01-13 22:47,109781881,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Minimart, Parking",,Kuala Lumpur,Bukit Jalil,2025-01-13 22:46,109524863,3.0606221782984746,101.66792375695547,"Jalan 17/155c, Bukit Jalil, Kuala Lumpur"
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,2,833 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Playground, Lift","Air-Cond, Cooking Allowed",Selangor,Kajang,2025-01-13 22:45,109287328,2.9742431589853173,101.78162336618789,"Jalan Sepakat Indah 3, Taman Sepakat Indah, Kajang, Selangor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,3,1195 sq.ft.,Not Furnished,"Security, Gymnasium, Sauna, Multipurpose hall, Playground, Swimming Pool, Barbeque area","Washing Machine, Air-Cond",Johor,Johor Bahru,2025-01-13 22:45,109781813,1.4833040817047909,103.67208025167899,"Jalan Duta 6, Taman Nusa Duta, Johor Bahru, Johor"
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Perak,Ipoh,2025-01-13 22:44,109781864,,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1431 sq.ft.,Fully Furnished,"Parking, Playground, Barbeque area, Sauna, Multipurpose hall, Swimming Pool, Gymnasium, Lift, Security, Jogging Track, Club house","Air-Cond, Cooking Allowed, Washing Machine",Sarawak,Kuching,2025-01-13 22:44,109781859,,,"Jalan Lintang Selatan, Batu Lintang, Kuching, Sarawak"
RM 850 per month,"House, For rent",1-storey Terraced House,2,2,1200 sq.ft.,Not Furnished,Parking,Cooking Allowed,Negeri Sembilan,Sikamat,2025-01-13 22:43,109781855,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1260 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Security, Playground, Gymnasium, Lift, Swimming Pool, Jogging Track, Barbeque area, Sauna, Tennis Court","Air-Cond, Cooking Allowed",Selangor,Kajang,2025-01-13 22:42,107988586,,,"Jalan Mutiara 3, Mutiara Height, Kajang, Selangor"
"RM 2,200 per month","House, For rent",Townhouse,3,3,1400 sq.ft.,Partially Furnished,"Parking, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Seri Kembangan,2025-01-13 22:42,109781848,,,
"RM 2,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Playground, Jogging Track, Multipurpose hall, Lift, Parking, Security",,Kuala Lumpur,Bukit Jalil,2025-01-13 22:42,109127070,,,"Jalan Jalil Impian, Off Jalan Bukit Jalil Indah, Bukit Jalil, Kuala Lumpur"
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Security","Air-Cond, Cooking Allowed, Washing Machine",Johor,Kulai,2025-01-13 22:41,109781847,,,"Taman Pulai Mutiara 2, Mukim Pulai, Kulai, Johor"
"RM 1,250 per month","House, For rent",2-storey Terraced House,3,3,1100 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed",Selangor,Klang,2025-01-13 22:41,109391605,,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Parking, Playground, Lift, Security, Gymnasium",Air-Cond,Selangor,Puchong,2025-01-13 22:39,109066729,3.029953058575465,101.61974468924471,"Jalan Wawasan 2/3, Puchong, Selangor"
RM 899 per month,"Apartment / Condominium, For rent",Apartment,3,1,585 sq.ft.,Partially Furnished,"Playground, Parking, Security",,Johor,Gelang Patah,2025-01-13 22:38,108986587,,,"Jalan Forest City 5, Forest City, Gelang Patah, Johor"
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Partially Furnished,"Parking, Security",Cooking Allowed,Penang,Bukit Jambul,2025-01-13 22:37,109334964,,,"No. 16 & 18, Jalan Tun Dr. Awang, Bukit Jambul, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1160 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Lift, Minimart, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet",Selangor,Bandar Sungai Long,2025-01-13 22:37,107570167,,,"Jalan Landmark Residence, Off Jalan Sungai Long, Bandar Sungai Long, Selangor"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1022 sq.ft.,Fully Furnished,"Playground, Jogging Track, Barbeque area, Sauna, Minimart, Squash Court, Parking, Lift, Multipurpose hall, Club house, Security, Swimming Pool, Gymnasium, Tennis Court",,Selangor,Puchong,2025-01-13 22:36,109596306,2.978143922936972,101.62623709373838,"Jalan Bukit Puchong, Bandar Bukit Puchong, Puchong, Selangor"
"RM 7,000 per month","House, For rent",Terraced House,4,4,3055 sq.ft.,Fully Furnished,"Security, Parking, Playground",Air-Cond,Johor,Iskandar Puteri,2025-01-13 22:35,109744281,,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Barbeque area, Parking, Squash Court, Jogging Track, Playground, Security, Gymnasium, Swimming Pool, Sauna","Air-Cond, Cooking Allowed, Washing Machine",Penang,Tanjung Bungah,2025-01-13 22:35,109781753,,,"No. 9 & 11, Persiaran Tanjung Bungah 2, Tanjung Bungah, Penang"
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,1,653 sq.ft.,Not Furnished,"Security, Playground",,Kuala Lumpur,Setapak,2025-01-13 22:34,109622204,3.207408603067701,101.71802242994046,"Jalan Langkawi, Taman Setapak, Setapak, Kuala Lumpur"
RM 950 per month,"Apartment / Condominium, For rent",Service Residence,1,1,486 sq.ft.,Partially Furnished,"Gymnasium, Tennis Court, Jogging Track, Lift, Parking, Security, Sauna, Multipurpose hall, Swimming Pool",Air-Cond,Selangor,Setia Alam,2025-01-13 22:34,108966229,,,"Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor"
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,452 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security, Jogging Track, Gymnasium, Lift, Playground, Swimming Pool, Multipurpose hall","Air-Cond, Washing Machine",Selangor,Setia Alam,2025-01-13 22:34,109744918,,,"Jalan Setia Dagang AL U13/AL, Setia Alam, Selangor"
"RM 1,600 per month","House, For rent",2-storey Terraced House,3,3,1300 sq.ft.,Partially Furnished,Security,,Selangor,Bandar Bukit Raja,2025-01-13 22:34,109622473,,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,200 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Playground, Swimming Pool, Gymnasium, Club house, Lift","Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-13 22:31,109135460,1.4456292721710593,103.93859408054762,"Jalan Tanjung Puteri 1, Tanjung Puteri, Johor Bahru, Johor"
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Partially Furnished,"Parking, Playground, Lift, Security, Minimart",Cooking Allowed,Penang,Simpang Ampat,2025-01-13 22:30,109781807,5.278371980579751,100.50192585113174,"Jalan Puteri Gunung, Taman Puteri Gunung, Simpang Ampat, Penang"
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,960 sq.ft.,Partially Furnished,"Barbeque area, Gymnasium, Security, Parking, Swimming Pool, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Seri Kembangan,2025-01-13 22:30,109781806,,,"Jalan Atmosphere Utama 2, Off Jalan Putra Permai, Seri Kembangan, Selangor"
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Partially Furnished,"Parking, Playground","Cooking Allowed, Internet",Selangor,Shah Alam,2025-01-13 22:30,109781737,2.984757507984272,101.55061936960244,"Jalan Anggerik Nervillia 31/166, Kota Kemuning, Shah Alam, Selangor"
"RM 2,800 per month","Apartment / Condominium, For rent",Apartment,3,2,1403 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Lift, Security, Parking","Air-Cond, Cooking Allowed, Washing Machine",Sarawak,Kuching,2025-01-13 22:30,109781728,1.5422531769623997,110.31431377311218,"Jalan Datuk Temenggong Tan Meng Chong, Kuching, Sarawak"
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,981 sq.ft.,Fully Furnished,"Barbeque area, Security, Gymnasium, Club house, Swimming Pool, Parking, Lift, Playground, Multipurpose hall","Air-Cond, Washing Machine",Perak,Ipoh,2025-01-13 22:30,109781722,,,"Jalan Meru Raya, Persiaran Meru Utama, Ipoh, Perak"
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,4,1400 sq.ft.,Partially Furnished,,,Penang,Relau,2025-01-13 22:30,109781743,,,
"RM 1,750 per month","House, For rent",2-storey Terraced House,4,3,2200 sq.ft.,Partially Furnished,"Parking, Security","Air-Cond, Cooking Allowed",Selangor,Kajang,2025-01-13 22:30,109781738,,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,800 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Parking, Jogging Track, Playground, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine",Johor,Iskandar Puteri,2025-01-13 22:30,109781734,1.4106835400280757,103.62737614575731,"Persiaran Medini Sentral 1, Iskandar Puteri, Johor"
"RM 2,499 per month","Apartment / Condominium, For rent",Condominium,3,3,1200 sq.ft.,Fully Furnished,"Parking, Playground, Security, Swimming Pool, Lift, Multipurpose hall, Gymnasium, Tennis Court",,Johor,Johor Bahru,2025-01-13 22:29,108405946,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 1,899 per month","Apartment / Condominium, For rent",Service Residence,2,1,600 sq.ft.,Fully Furnished,"Security, Barbeque area, Multipurpose hall, Parking, Swimming Pool, Minimart, Playground, Sauna",,Johor,Johor Bahru,2025-01-13 22:29,108813353,,,"Jalan Sri Setanggi Utama, Taman Seri Setanggi, Johor Bahru, Johor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1074 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area, Security, Gymnasium, Lift, Parking, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Kepong,2025-01-13 22:29,108450424,,,"Jalan Vista Mutiara 1, Kepong Baru, Kepong, Kuala Lumpur"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1009 sq.ft.,Partially Furnished,"Lift, Barbeque area, Security, Playground, Swimming Pool, Parking, Gymnasium, Jogging Track",Cooking Allowed,Kuala Lumpur,Bukit Jalil,2025-01-13 22:28,109781795,,,"Jalan Impian Indah, Bukit Jalil, Kuala Lumpur"
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1430 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Security, Minimart, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine",Sarawak,Kuching,2025-01-13 22:28,109781794,,,"Jalan Metrocity Boulevard, Taman Fah Tah, Kuching, Sarawak"
"RM 2,299 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Multipurpose hall, Gymnasium, Security, Playground, Lift, Sauna",,Johor,Johor Bahru,2025-01-13 22:27,109095553,,,"Jalan Larkin Perdana 2, Taman Larkin Perdana, Johor Bahru, Johor"
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,,Johor,Kulai,2025-01-13 22:27,109781790,,,
"RM 1,450 per month","Apartment / Condominium, For rent",Apartment,3,1,820 sq.ft.,Not Furnished,"Parking, Security, Playground","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Keramat,2025-01-13 22:27,109317888,,,"Jalan Setiawangsa 13, Taman Setiawangsa, Keramat, Kuala Lumpur"
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,1100 sq.ft.,Fully Furnished,"Minimart, Parking, Playground, Swimming Pool, Gymnasium, Barbeque area, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Seri Kembangan,2025-01-13 22:26,109781784,,,"Sungai Besi Serdang Perdana, Taman Serdang Perdana, Seri Kembangan, Selangor"
"RM 1,700 per month","House, For rent",Semi-Detached House,4,3,2000 sq.ft.,Fully Furnished,Parking,Cooking Allowed,Penang,Juru,2025-01-13 22:26,109781783,,,
RM 750 per month,"Apartment / Condominium, For rent",Condominium,1,1,380 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security, Playground",,Negeri Sembilan,Port Dickson,2025-01-13 22:25,108681344,,,"Jalan Admiral 3, Tanjung Lembah, Port Dickson, Negeri Sembilan"
"RM 1,100 per month","Apartment / Condominium, For rent",Condominium,2,2,812 sq.ft.,Fully Furnished,"Barbeque area, Security, Gymnasium, Club house, Swimming Pool, Parking, Lift, Playground, Multipurpose hall","Air-Cond, Cooking Allowed",Perak,Ipoh,2025-01-13 22:25,109781689,,,"Jalan Meru Raya, Persiaran Meru Utama, Ipoh, Perak"
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Tennis Court, Parking, Security, Lift, Barbeque area, Sauna, Multipurpose hall, Jogging Track, Playground, Swimming Pool","Washing Machine, Near KTM/LRT, Cooking Allowed, Air-Cond",Kuala Lumpur,Old Klang Road,2025-01-13 22:25,109781687,,,"Jalan 2/110a, Off Jalan Klang Lama, Old Klang Road, Kuala Lumpur"
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,,,Penang,Butterworth,2025-01-13 22:25,109781704,,,
"RM 1,100 per month","House, For rent",Semi-Detached House,3,2,3541 sq.ft.,Partially Furnished,,,Kedah,Kulim,2025-01-13 22:25,109781703,,,
"RM 1,200 per month","House, For rent",Semi-Detached House,3,2,2800 sq.ft.,Partially Furnished,,,Kedah,Kulim,2025-01-13 22:25,109781701,,,
"RM 1,200 per month","House, For rent",Semi-Detached House,3,2,2500 sq.ft.,Partially Furnished,,,Kedah,Kulim,2025-01-13 22:25,109781697,,,
"RM 1,300 per month","House, For rent",Semi-Detached House,3,2,2800 sq.ft.,Partially Furnished,,,Kedah,Kulim,2025-01-13 22:25,109781695,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Minimart, Squash Court, Barbeque area, Security, Gymnasium, Playground",,Penang,Bukit Jambul,2025-01-13 22:25,109781694,5.334398539676148,100.27918868510814,"No.37, Hilir Paya Terubong 2, Bukit Jambul, Penang"
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Fully Furnished,,,Kedah,Kulim,2025-01-13 22:25,109781702,,,
"RM 1,200 per month","House, For rent",Semi-Detached House,3,2,2300 sq.ft.,Not Furnished,,,Kedah,Kulim,2025-01-13 22:25,109781700,,,
