monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,2,2,900 sq.ft.,Partially Furnished,"Minimart, Security, Swimming Pool, Gymnasium, Squash Court, Jogging Track, Playground, Parking, Lift, Multipurpose hall",,"Jalan Sungai Tiram 8, Off Jalan Tun Dr Awang, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-10 18:49,2025-02-11,109087384,,
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,3,2,822 sq.ft.,Partially Furnished,"Barbeque area, Sauna, Parking, Multipurpose hall, Gymnasium, Security, Minimart, Playground, Jogging Track, Lift, Swimming Pool",,"Jalan Sinar Sentul, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-10 18:49,2025-02-11,109880746,3.1891904955224337,101.69067289992145
"RM 1,700 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Partially Furnished,,Cooking Allowed,,Johor,Gelang Patah,2025-02-10 18:49,2025-02-11,110080203,,
"RM 11,500 per month","Apartment / Condominium, For rent",Condominium,6,7,10027 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Parking, Swimming Pool, Playground, Security, Squash Court, Barbeque area, Sauna","Air-Cond, Cooking Allowed, Washing Machine","No.5, Persiaran Gurney, Georgetown, Penang",Penang,Georgetown,2025-02-10 18:49,2025-02-11,109847250,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Partially Furnished,"Parking, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Gangsa, Greenlane, Georgetown, Penang",Penang,Georgetown,2025-02-10 18:49,2025-02-11,110080195,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,1,1,570 sq.ft.,Fully Furnished,"Club house, Security, Jogging Track, Lift, Parking, Playground, Gymnasium, Swimming Pool, Barbeque area, Sauna",,"Persiaran Setia Damai, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-10 18:48,2025-02-11,110080184,,
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,932 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Gymnasium, Multipurpose hall","Cooking Allowed, Near KTM/LRT","Jalan Thamby Abdullah 1, Off Jalan Tun Sambanthan 1, Brickfields, Kuala Lumpur",Kuala Lumpur,Brickfields,2025-02-10 18:48,2025-02-11,110080169,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,1,1,700 sq.ft.,Fully Furnished,"Parking, Lift, Swimming Pool, Playground, Barbeque area","Air-Cond, Cooking Allowed","Jalan Utama Marina Island, Lumut, Perak",Perak,Lumut,2025-02-10 18:48,2025-02-11,110080159,4.2115673,100.6039548
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,673 sq.ft.,Partially Furnished,"Parking, Tennis Court, Multipurpose hall, Security, Minimart, Swimming Pool, Gymnasium, Barbeque area, Playground",Air-Cond,"Jalan Austin Perdana 1, Taman Mount Austin, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:48,2025-02-11,109228640,1.5487082,103.7824175
"RM 1,950 per month","Apartment / Condominium, For rent",Service Residence,3,2,1017 sq.ft.,Fully Furnished,"Lift, Minimart, Playground, Gymnasium, Barbeque area, Multipurpose hall, Parking, Security, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Off Lebuhraya Utara Selatan, Southville City, Bangi, Selangor",Selangor,Bangi,2025-02-10 18:48,2025-02-11,110080145,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,538 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Barbeque area",,"Off Jalan Kuching, Taman Prima Selayang, Selayang, Selangor",Selangor,Selayang,2025-02-10 18:47,2025-02-11,110080143,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,2,1,600 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Gymnasium, Security, Playground, Parking, Lift","Air-Cond, Washing Machine, Near KTM/LRT","Jalan Bukit Meldrum, Tanjung Puteri, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:47,2025-02-11,109478408,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,3,3,1300 sq.ft.,Partially Furnished,,,,Selangor,Rawang,2025-02-10 18:47,2025-02-11,110080136,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,4,1400 sq.ft.,Not Furnished,,,,Selangor,Rawang,2025-02-10 18:47,2025-02-11,110080132,,
"RM 1,550 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Parking, Lift, Barbeque area, Security",,"Jalan Astaka 1/KU2, Bandar Bukit Raja, Selangor",Selangor,Bandar Bukit Raja,2025-02-10 18:47,2025-02-11,109325842,,
RM 800 per month,"House, For rent",Terraced House,3,2,1100 sq.ft.,Not Furnished,"Parking, Playground","Air-Cond, Cooking Allowed",,Kedah,Sungai Petani,2025-02-10 18:47,2025-02-11,110080124,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,4,2,1212 sq.ft.,Partially Furnished,"Swimming Pool, Security, Playground, Minimart, Gymnasium, Parking",,"Off Jalan SJ 7, Taman Setia Jaya, Rawang, Selangor",Selangor,Rawang,2025-02-10 18:47,2025-02-11,110080118,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Fully Furnished,"Security, Parking, Playground, Jogging Track","Air-Cond, Cooking Allowed","Jalan Baiduri 8, Taman Pulau Melaka, Melaka City, Melaka",Melaka,Melaka City,2025-02-10 18:47,2025-02-11,110080115,,
"RM 1,750 per month","Apartment / Condominium, For rent",Condominium,3,2,946 sq.ft.,Partially Furnished,"Swimming Pool, Minimart, Gymnasium, Parking, Security, Sauna, Playground, Lift, Multipurpose hall, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Air Bukit, Ampang, Selangor",Selangor,Ampang,2025-02-10 18:47,2025-02-11,110080109,3.154932188609431,101.74909179958927
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1047 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Multipurpose hall, Security, Parking, Jogging Track, Barbeque area, Gymnasium","Cooking Allowed, Air-Cond, Washing Machine","Jalan Seri Tg Pinang Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-10 18:47,2025-02-11,110079844,,
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,865 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Pudu Perdana, Taman Pudu Ulu, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-10 18:45,2025-02-11,110080026,,
"RM 2,200 per month","House, For rent",3-storey Terraced House,5,4,2113 sq.ft.,Fully Furnished,"Parking, Security, Playground, Club house","Air-Cond, Cooking Allowed, Washing Machine, Internet",,Johor,Masai,2025-02-10 18:45,2025-02-11,110080020,,
"RM 1,799 per month","Apartment / Condominium, For rent",Service Residence,1,1,490 sq.ft.,Fully Furnished,"Barbeque area, Multipurpose hall, Parking, Security, Swimming Pool, Gymnasium, Lift, Playground, Minimart","Washing Machine, Air-Cond, Cooking Allowed","Jalan Sultan Haji Ahmad Shah, Off Persiaran Dutamas, Mont Kiara, Kuala Lumpur",Kuala Lumpur,Mont Kiara,2025-02-10 18:45,2025-02-11,109128890,,
"RM 2,200 per month","House, For rent",Terraced House,4,3,1 sq.ft.,Partially Furnished,,,,Sarawak,Kuching,2025-02-11 13:20,2025-02-11,110080019,,
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,"Playground, Parking",,"Jalan Aman Perdana 10e/Ku5, Taman Aman Perdana, Kapar, Selangor",Selangor,Kapar,2025-02-10 18:45,2025-02-11,110080018,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,"Parking, Security, Playground",,,Selangor,Puncak Alam,2025-02-10 18:45,2025-02-11,107496073,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1271 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Parking, Security, Lift, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bunga Cempaka 2, Taman Muda, Ampang, Kuala Lumpur",Kuala Lumpur,Ampang,2025-02-10 18:45,2025-02-11,110079921,,
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Lift, Playground, Swimming Pool, Parking",Cooking Allowed,"Lorong Temenggung 20c, Taman Sentosa Perdana, Klang, Selangor",Selangor,Klang,2025-02-10 18:45,2025-02-11,110079917,3.0048994534078846,101.48463994266258
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,2,1,600 sq.ft.,Fully Furnished,"Lift, Parking, Swimming Pool, Security, Playground",,"Jalan Forest City, Forest City, Gelang Patah, Johor",Johor,Gelang Patah,2025-02-10 18:45,2025-02-11,110079915,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,2,2,800 sq.ft.,Fully Furnished,"Playground, Parking, Gymnasium, Swimming Pool, Tennis Court, Multipurpose hall, Security, Lift",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:45,2025-02-11,110079914,1.4676996579290054,103.7249724411857
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,1,1,550 sq.ft.,Fully Furnished,"Parking, Security, Barbeque area, Sauna, Multipurpose hall, Minimart, Playground, Swimming Pool, Jogging Track",,"Jalan Seri Setanggi, Off Lebuh Tebrau, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:45,2025-02-11,110079913,,
"RM 2,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Sauna, Security, Parking, Lift, Multipurpose hall, Gymnasium, Tennis Court, Barbeque area, Squash Court",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:45,2025-02-11,110079912,1.4676996579290054,103.7249724411857
"RM 2,600 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Barbeque area, Tennis Court, Swimming Pool, Security, Playground, Gymnasium, Lift, Multipurpose hall, Parking",,"Jalan Sutera Kuning, Taman Perling, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:45,2025-02-11,110079911,,
"RM 2,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Sauna, Security, Minimart, Jogging Track, Lift, Barbeque area, Parking, Swimming Pool, Gymnasium",,"Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:45,2025-02-11,110079910,,
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,1096 sq.ft.,Partially Furnished,"Playground, Gymnasium, Jogging Track, Security, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan BK5a/3b, Bandar Kinrara 5, Puchong, Kuala Lumpur",Kuala Lumpur,Puchong,2025-02-10 18:45,2025-02-11,110079903,,
"RM 3,000 per month","House, For rent",Terraced House,4,3,2000 sq.ft.,Fully Furnished,"Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",,Selangor,Putra Heights,2025-02-10 18:45,2025-02-11,110079939,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,4,2615 sq.ft.,Partially Furnished,"Security, Playground",Air-Cond,,Negeri Sembilan,Bandar Sri Sendayan,2025-02-10 18:45,2025-02-11,110079929,,
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,478 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Sauna, Minimart, Lift, Security, Squash Court, Parking, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Off Persiaran Sunsuria, Bandar Sunsuria, Dengkil, Selangor",Selangor,Dengkil,2025-02-10 18:45,2025-02-11,110079934,,
"RM 3,900 per month","Apartment / Condominium, For rent",Condominium,4,3,1997 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Squash Court, Security, Playground, Tennis Court, Barbeque area, Sauna, Gymnasium, Parking, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","No.11, Jalan Duta Kiara, Mont Kiara, Kuala Lumpur",Kuala Lumpur,Mont Kiara,2025-02-10 18:45,2025-02-11,110079925,3.1738667456717766,101.66035546129001
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,956 sq.ft.,Partially Furnished,"Lift, Minimart, Playground, Gymnasium, Barbeque area, Multipurpose hall, Parking, Security, Swimming Pool","Air-Cond, Cooking Allowed","Off Lebuhraya Utara Selatan, Southville City, Bangi, Selangor",Selangor,Bangi,2025-02-10 18:45,2025-02-11,110079927,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,2,2,868 sq.ft.,Fully Furnished,"Barbeque area, Gymnasium, Parking, Security, Club house, Lift, Multipurpose hall, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cheras, Taman Midah, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-10 18:45,2025-02-11,109306438,3.1008140421567387,101.73575017166056
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,987 sq.ft.,Not Furnished,"Barbeque area, Minimart, Parking, Security",,"Jalan SS8/7, Kelana Jaya, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-10 18:45,2025-02-11,109325865,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1190 sq.ft.,Fully Furnished,"Gymnasium, Parking, Minimart, Playground, Security, Squash Court, Tennis Court, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan PJS 10/11A, PJS 10, Taman Sri Subang, Bandar Sunway, Selangor",Selangor,Bandar Sunway,2025-02-10 18:44,2025-02-11,109355231,3.0749237840560752,101.60257765076155
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,2,2,820 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Multipurpose hall, Minimart, Jogging Track, Parking, Security, Playground, Swimming Pool, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Jalan Skudai Lama, Taman Tampoi Indah, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:43,2025-02-11,109995391,1.5173188,103.6820151
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,925 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool, Playground, Jogging Track",Air-Cond,"Jalan Batu Unjur 9, Taman Bayu Perdana, Klang, Selangor",Selangor,Klang,2025-02-10 18:43,2025-02-11,110080005,3.021262934780762,101.43015575188953
"RM 3,000 per month","House, For rent",Semi-Detached House,4,5,2550 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Jogging Track, Club house","Air-Cond, Cooking Allowed",,Selangor,Puncak Alam,2025-02-10 18:42,2025-02-11,109199211,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,968 sq.ft.,Partially Furnished,"Multipurpose hall, Playground, Gymnasium, Jogging Track, Barbeque area, Parking, Security, Swimming Pool",,"Laman Puteri 3, Bandar Puteri Bangi, Bangi, Selangor",Selangor,Bangi,2025-02-10 18:42,2025-02-11,108483788,2.8780632392233954,101.79517375927882
"RM 1,700 per month","House, For rent",2.5-storey Terraced House,5,4,2000 sq.ft.,Not Furnished,"Security, Parking, Playground, Minimart, Jogging Track",,,Selangor,Puchong,2025-02-10 18:42,2025-02-11,107480794,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Lift, Security, Playground",,"Lbh Sungai Pinang 1, Jelutong, Penang",Penang,Jelutong,2025-02-10 18:42,2025-02-11,109730523,,
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Lift, Parking",,"Lbh Sungai Pinang 1, Jelutong, Penang",Penang,Jelutong,2025-02-10 18:42,2025-02-11,109710895,,
"RM 1,200 per month","House, For rent",2-storey Terraced House,4,3,1908 sq.ft.,Not Furnished,,,,Negeri Sembilan,Bandar Sri Sendayan,2025-02-10 18:42,2025-02-11,110079996,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,2200 sq.ft.,Fully Furnished,,"Cooking Allowed, Air-Cond, Washing Machine",,Melaka,Bukit Beruang,2025-02-10 18:42,2025-02-11,109718674,,
"RM 2,700 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Playground, Security, Lift",,"Lbh Sungai Pinang 1, Jelutong, Penang",Penang,Jelutong,2025-02-10 18:42,2025-02-11,109680215,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Lift, Barbeque area, Security, Playground, Parking, Gymnasium, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan Datin Halimah, Kampung Aman, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:41,2025-02-11,109249831,,
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,1,2,762 sq.ft.,Fully Furnished,"Swimming Pool, Tennis Court, Barbeque area, Security, Playground, Gymnasium, Jogging Track, Minimart, Lift, Sauna, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cheras, Taman Mutiara Barat, Cheras 9 Miles, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-10 18:39,2025-02-11,109952439,,
"RM 1,950 per month","Apartment / Condominium, For rent",Condominium,2,1,750 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Playground, Parking, Gymnasium, Multipurpose hall, Security","Air-Cond, Washing Machine, Cooking Allowed","Persiaran Bayan Indah Off Bayan Mutiara, Gelugor, Penang",Penang,Gelugor,2025-02-10 18:35,2025-02-11,110058674,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,868 sq.ft.,Fully Furnished,"Barbeque area, Club house, Parking, Gymnasium, Lift, Multipurpose hall, Security, Playground, Swimming Pool, Sauna, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet","Jalan Cheras, Taman Midah, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-10 18:34,2025-02-11,108695447,3.1008140421567387,101.73575017166056
"RM 2,499 per month","Apartment / Condominium, For rent",Service Residence,2,2,868 sq.ft.,Fully Furnished,"Gymnasium, Lift, Barbeque area, Security, Club house, Parking, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cheras, Taman Midah, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-10 18:34,2025-02-11,109447784,3.1008140421567387,101.73575017166056
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1080 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Jogging Track, Parking, Playground, Barbeque area, Lift, Multipurpose hall, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Halaman Sungai Ara, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-10 18:34,2025-02-11,110049945,5.335386249565667,100.27107545114131
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,830 sq.ft.,Partially Furnished,"Jogging Track, Security, Gymnasium, Multipurpose hall, Swimming Pool, Parking, Barbeque area, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Gombak, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-10 18:34,2025-02-11,108399500,3.209777238638787,101.70515816861469
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Parking, Sauna, Barbeque area, Swimming Pool, Tennis Court, Security, Playground, Gymnasium",Air-Cond,"Jalan Tanjong Tokong, Kampung Masjid Bagan, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-10 18:34,2025-02-11,109827902,,
RM 500 per month,"Apartment / Condominium, For rent",Flat,2,1,550 sq.ft.,Partially Furnished,"Security, Parking, Minimart",Cooking Allowed,"Jalan Pantai Bersih, Taman Pantai Bersih, Butterworth, Penang",Penang,Butterworth,2025-02-10 18:34,2025-02-11,109950724,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area, Sauna, Parking, Minimart, Security, Gymnasium, Multipurpose hall",,"Jalan Suria Muafakat Utama, Off Jalan Tun Razak, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:33,2025-02-11,110034477,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,2,1,800 sq.ft.,Fully Furnished,"Playground, Gymnasium, Multipurpose hall, Parking, Security, Swimming Pool, Tennis Court, Lift, Barbeque area",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:33,2025-02-11,110034474,1.467763139109315,103.7250491807238
RM 600 per month,"Apartment / Condominium, For rent",Flat,3,1,900 sq.ft.,Not Furnished,"Playground, Lift, Security, Minimart",,"Persiaran Lemak, Taman Segar, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-10 18:33,2025-02-11,109962823,3.0877381153758074,101.74597158546361
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,3,1200 sq.ft.,Fully Furnished,"Jogging Track, Playground, Gymnasium, Club house, Barbeque area, Security, Parking, Swimming Pool",,"Off Skudai Hwy, Taman Kobena, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:33,2025-02-11,110034476,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,800 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Lift, Parking, Security, Playground, Barbeque area, Multipurpose hall",,"Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:33,2025-02-11,110009010,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,1,1,450 sq.ft.,Fully Furnished,"Sauna, Barbeque area, Swimming Pool, Squash Court, Multipurpose hall, Security, Playground, Jogging Track, Tennis Court, Parking, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine","Off Persiaran Bumi Hijau, Taman Molek, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-10 18:30,2025-02-11,110079899,,
