monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 2,100 per month","House, For rent",2-storey Terraced House,4,3,1874 sq.ft.,Partially Furnished,"Security, Parking, Playground, Minimart, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed",,Selangor,Sepang,2025-01-27 14:44,109446256,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,810 sq.ft.,Not Furnished,"Security, Parking, Lift, Playground, Swimming Pool, Sauna, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed","Jalan Masai Jaya 2, Taman Saujana, Masai, Johor",Johor,Masai,2025-01-27 14:44,107756720,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1049 sq.ft.,Partially Furnished,"Parking, Minimart, Swimming Pool, Security, Jogging Track, Lift, Playground",Cooking Allowed,"Jalan Pualam 7/32, Seksyen 7, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 14:44,109941327,3.0700500419506556,101.49394870106185
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Johor,Masai,2025-01-27 14:44,108968624,,
"RM 2,100 per month","House, For rent",2-storey Terraced House,4,4,1540 sq.ft.,Not Furnished,"Security, Playground, Parking",,,Johor,Tebrau,2025-01-27 14:44,108127891,,
"RM 4,500 per month","House, For rent",Semi-Detached House,6,5,3485 sq.ft.,Fully Furnished,,,,Selangor,Setia Eco Park,2025-01-27 14:44,109941314,,
"RM 1,000 per month","House, For rent",1-storey Terraced House,4,2,1195 sq.ft.,Partially Furnished,Parking,,,Melaka,Melaka City,2025-01-27 14:43,109858406,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Jogging Track, Parking, Minimart, Security, Playground, Swimming Pool, Gymnasium",,"Persiaran Jubli Perak, Seksyen 22, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 14:42,109941262,3.0601556,101.5567642
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,4,3,1325 sq.ft.,Fully Furnished,"Playground, Squash Court, Security, Swimming Pool, Gymnasium, Lift, Barbeque area, Multipurpose hall, Sauna, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Mas 3, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-27 14:39,109807777,,
"RM 1,650 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Squash Court, Lift, Multipurpose hall, Parking, Minimart, Playground, Jogging Track, Sauna, Tennis Court, Security, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Bunga Raya, Batu 14, Puchong, Selangor",Selangor,Puchong,2025-01-27 14:39,109808829,2.9985426,101.6221966
"RM 1,250 per month","Apartment / Condominium, For rent",Condominium,3,2,1020 sq.ft.,Partially Furnished,,,"Jalan Puchong Batu 13 1/2, Puchong, Selangor",Selangor,Puchong,2025-01-27 14:39,109781771,3.0108269,101.6137308
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1076 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Swimming Pool, Gymnasium, Barbeque area, Parking, Lift, Playground, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan PJU 10/1, Damansara Damai, Damansara Damai, Selangor",Selangor,Damansara Damai,2025-01-27 14:39,109477861,3.1982525,101.594424
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1190 sq.ft.,Fully Furnished,"Parking, Playground, Minimart, Gymnasium, Security, Swimming Pool, Lift, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-27 14:39,109888830,3.16728585,101.606709
"RM 4,000 per month","Apartment / Condominium, For rent",Condominium,2,2,1100 sq.ft.,Fully Furnished,"Security, Playground, Gymnasium, Tennis Court, Swimming Pool, Squash Court, Sauna, Minimart, Barbeque area, Parking, Multipurpose hall, Lift","Air-Cond, Washing Machine, Cooking Allowed","Jalan Medang Tanduk, Bangsar, Kuala Lumpur",Kuala Lumpur,Bangsar,2025-01-27 14:38,109115510,3.1337889265409036,101.66089383494958
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Playground, Parking, Swimming Pool, Security, Lift","Cooking Allowed, Air-Cond, Washing Machine","No 9 Jalan Utarid, Section U5, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 14:35,109734031,3.1738052,101.5380065
"RM 1,050 per month","Apartment / Condominium, For rent",Condominium,3,2,1108 sq.ft.,Partially Furnished,"Gymnasium, Playground, Security, Swimming Pool, Sauna, Parking, Lift, Minimart","Cooking Allowed, Air-Cond","Jalan Pipit, Bandar Puchong Jaya, Puchong, Selangor",Selangor,Puchong,2025-01-27 14:35,109653003,3.062393130093222,101.62097185371316
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Fully Furnished,"Security, Playground, Parking, Minimart, Lift","Cooking Allowed, Washing Machine","Jalan Tasik Permaisuri 3, Bandar Tasik Permaisuri, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-27 14:35,109541926,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,2,2,888 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Gymnasium, Lift, Barbeque area, Security, Playground, Multipurpose hall, Jogging Track, Sauna, Club house","Air-Cond, Cooking Allowed, Washing Machine","Jalan Stampin Tengah, Kuching, Sarawak",Sarawak,Kuching,2025-01-27 14:35,109940961,1.494053,110.3382699
"RM 1,550 per month","Apartment / Condominium, For rent",Service Residence,2,2,660 sq.ft.,Fully Furnished,"Minimart, Playground, Swimming Pool, Multipurpose hall, Parking, Gymnasium, Sauna, Security, Jogging Track, Tennis Court, Squash Court, Barbeque area, Club house","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sagu 36, Taman Daya, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 14:33,109206473,1.5499875629610216,103.76450830617993
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,1,1,497 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Lift, Swimming Pool",,"Jalan Signal Hill Park, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-27 14:32,108149787,5.99625309841183,116.0897828960596
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,1075 sq.ft.,Fully Furnished,,,"Persiaran Cassia Barat 3, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-01-27 14:31,107552206,5.239692676650539,100.43292654955665
"RM 1,150 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Minimart, Jogging Track, Playground, Security, Barbeque area, Parking","Cooking Allowed, Near KTM/LRT","Persiaran Botanik, Bandar Botanic, Klang, Selangor",Selangor,Klang,2025-01-27 14:31,109723995,2.988147026397493,101.44714926424855
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1121 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Lebuhraya Silk Off Cheras Selatan, Balakong, Cheras, Selangor",Selangor,Cheras,2025-01-27 14:30,109055129,,
"RM 4,500 per month","House, For rent",Semi-Detached House,6,6,3500 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT",,Selangor,Setia Eco Park,2025-01-27 14:30,109941018,,
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,901 sq.ft.,Partially Furnished,"Parking, Gymnasium, Multipurpose hall, Playground, Jogging Track, Lift, Security, Swimming Pool, Barbeque area, Minimart, Tennis Court",Cooking Allowed,"Jalan Cybersouth 2, Cybersouth, Dengkil, Selangor",Selangor,Dengkil,2025-01-27 14:30,109940894,,
RM 748 per month,"Apartment / Condominium, For rent",Apartment,3,2,740 sq.ft.,Partially Furnished,"Security, Playground","Near KTM/LRT, Cooking Allowed","Off Jalan Desa Ria, Bandar Country Homes, Rawang, Selangor",Selangor,Rawang,2025-01-27 14:30,109940893,,
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1009 sq.ft.,Fully Furnished,"Playground, Barbeque area, Security, Swimming Pool, Jogging Track, Parking, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Impian Indah, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-27 14:30,109940891,,
RM 150 per month,"Apartment / Condominium, For rent",Service Residence,1,1,100 sq.ft.,Not Furnished,,,"Off Jalan Semangat, Seksyen 13, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-27 14:30,109940942,,
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,310 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Cassia Barat 3, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-01-27 14:30,108838839,5.239692676650539,100.43292654955665
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Minimart, Security, Parking, Playground, Multipurpose hall, Jogging Track","Cooking Allowed, Washing Machine","Lorong Pauh 2, Taman Pauh, Seberang Jaya, Penang",Penang,Seberang Jaya,2025-01-27 14:29,109941014,5.375131473307264,100.41139566335166
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Not Furnished,"Parking, Security, Playground, Minimart","Cooking Allowed, Near KTM/LRT","Jalan Pandan Indah 6/12, Pandan Indah, Kuala Lumpur",Kuala Lumpur,Pandan Indah,2025-01-27 14:29,109941012,3.1316789624588988,101.73752838265102
RM 800 per month,"House, For rent",Others,3,1,950 sq.ft.,Not Furnished,Parking,Cooking Allowed,,Selangor,Port Klang,2025-01-27 14:29,109941009,,
"RM 3,000 per month","House, For rent",Bungalow House,4,2,1700 sq.ft.,Fully Furnished,"Security, Parking, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Pahang,Kuantan,2025-01-27 14:29,109941008,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1485 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Tennis Court, Playground, Barbeque area, Security, Squash Court, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan 2/76E, Desa Pandan, Kuala Lumpur",Kuala Lumpur,Desa Pandan,2025-01-27 14:28,109941002,3.15073285,101.7380764
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1001 sq.ft.,Fully Furnished,"Squash Court, Playground, Lift, Parking, Security, Minimart, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bazar U8/99, Bukit Jelutong, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 14:25,109940986,3.0978935014745757,101.53926594544771
"RM 2,400 per month","House, For rent",Terraced House,4,4,1400 sq.ft.,Not Furnished,"Parking, Security","Air-Cond, Cooking Allowed",,Selangor,Setia Alam,2025-01-27 14:25,109940859,,
"RM 1,900 per month","Apartment / Condominium, For rent",Apartment,2,2,799 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Lift, Playground, Parking",,"Jalan Thamby Abdullah 1, Off Jalan Tun Sambanthan 1, Brickfields, Kuala Lumpur",Kuala Lumpur,Brickfields,2025-01-27 14:25,109940862,,
"RM 3,900 per month","Apartment / Condominium, For rent",Service Residence,2,1,801 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Parking, Playground, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Lorong Peel, Maluri, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-27 14:25,109940861,3.128230103648292,101.7279942969701
"RM 3,100 per month","House, For rent",2-storey Terraced House,4,4,2790 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track, Minimart, Barbeque area","Air-Cond, Cooking Allowed",,Selangor,Sepang,2025-01-27 14:24,109768191,,
"RM 3,990 per month","House, For rent",Semi-Detached House,6,5,3030 sq.ft.,Partially Furnished,"Parking, Security, Playground, Barbeque area, Jogging Track, Minimart","Air-Cond, Cooking Allowed",,Selangor,Sepang,2025-01-27 14:24,109767116,,
RM 698 per month,"Apartment / Condominium, For rent",Flat,3,2,810 sq.ft.,Fully Furnished,"Minimart, Parking, Playground","Near KTM/LRT, Cooking Allowed, Washing Machine","Jalan Impian Warisan 1, Taman Impian Warisan, Hulu Langat, Selangor",Selangor,Hulu Langat,2025-01-27 14:24,109940983,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1300 sq.ft.,Not Furnished,"Playground, Security, Minimart, Parking",,,Selangor,Setia Alam,2025-01-27 14:22,109940978,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,2600 sq.ft.,Fully Furnished,,,,Selangor,Bandar Sungai Long,2025-01-27 14:21,109940975,,
RM 750 per month,"Apartment / Condominium, For rent",Flat,2,2,500 sq.ft.,Partially Furnished,"Parking, Playground",,"Lebuh Tuna, Off Jalan Tenggiri, Seberang Jaya, Penang",Penang,Seberang Jaya,2025-01-27 14:21,109940973,,
"RM 2,900 per month","House, For rent",2-storey Terraced House,4,3,2541 sq.ft.,Fully Furnished,"Security, Lift, Parking, Playground, Minimart, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Internet",,Selangor,Sepang,2025-01-27 14:21,109064758,,
"RM 3,600 per month","Apartment / Condominium, For rent",Condominium,2,2,1100 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area, Playground, Multipurpose hall, Security, Swimming Pool, Sauna, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cochrane, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-27 14:20,109922687,3.1325719785,101.72600597557008
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Swimming Pool, Lift, Security, Playground, Minimart, Squash Court",,"Jalan Gurney 2, Kampung Datuk Keramat, Keramat, Kuala Lumpur",Kuala Lumpur,Keramat,2025-01-27 14:20,109495725,3.1670397996754804,101.71789060155281
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Squash Court, Lift, Parking, Minimart, Playground, Security, Swimming Pool, Gymnasium, Tennis Court, Jogging Track",,"Jalan Pantai Murni 1, Bukit Kerinchi, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-27 14:20,109449406,,
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,2,1,600 sq.ft.,Partially Furnished,"Parking, Gymnasium, Multipurpose hall, Jogging Track, Lift, Barbeque area, Minimart, Playground, Swimming Pool, Sauna, Security",,"Jalan Usahawan 6, Setapak Jaya, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-27 14:20,109667089,3.1945893,101.72106020000001
RM 700 per month,"Apartment / Condominium, For rent",Flat,3,2,602 sq.ft.,Fully Furnished,,,"Kondo Rakyat, Off Jalan Tok Adis, Kuala Ibai, Terengganu",Terengganu,Kuala Ibai,2025-01-27 14:15,109940915,,
RM 750 per month,"Apartment / Condominium, For rent",Condominium,1,1,250 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Cooking Allowed, Air-Cond, Internet",,Selangor,Sepang,2025-01-27 14:15,109869789,,
"RM 1,450 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Partially Furnished,"Lift, Playground, Barbeque area, Parking, Security, Swimming Pool, Multipurpose hall, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine","Jalan 2/12, Kampung Batu Muda, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-27 14:15,109427605,,
"RM 1,150 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Partially Furnished,"Playground, Parking, Security, Lift, Tennis Court","Cooking Allowed, Near KTM/LRT, Air-Cond","Jalan Perimbun 27/11, Seksyen 27, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 14:15,109315662,3.0276348,101.5678478
"RM 1,150 per month","Apartment / Condominium, For rent",Apartment,3,2,868 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Playground, Security","Cooking Allowed, Near KTM/LRT","Jalan BK 3/7, Bandar Kinrara, Puchong, Selangor",Selangor,Puchong,2025-01-27 14:15,109315514,3.050672,101.6377034
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Permaisuri 1, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-27 14:15,109414368,3.1027541,101.7085867
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security, Minimart, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Jalan Platinum 7/58, Section 7, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 14:15,109813783,3.0807375488869475,101.4912815165505
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,2,2,1185 sq.ft.,Fully Furnished,"Security, Gymnasium, Tennis Court, Swimming Pool, Jogging Track, Playground, Squash Court, Club house, Parking","Air-Cond, Cooking Allowed","Lorong BDC F, Taman BDC, Kuching, Sarawak",Sarawak,Kuching,2025-01-27 14:15,109940727,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,2,2,880 sq.ft.,Partially Furnished,"Parking, Minimart, Playground","Cooking Allowed, Washing Machine",,Johor,Skudai,2025-01-27 14:14,109940874,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,1,656 sq.ft.,Partially Furnished,"Parking, Barbeque area, Playground, Swimming Pool, Lift, Security, Jogging Track, Gymnasium, Sauna, Multipurpose hall, Club house","Cooking Allowed, Air-Cond, Washing Machine","Off Lebuhraya Utara Selatan, Southville City, Bangi, Selangor",Selangor,Bangi,2025-01-27 14:14,109940873,,
"RM 2,400 per month","House, For rent",2-storey Terraced House,4,2,1650 sq.ft.,Not Furnished,"Parking, Jogging Track, Playground, Minimart",Cooking Allowed,,Selangor,Shah Alam,2025-01-27 14:14,109940871,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,1,1,466 sq.ft.,Fully Furnished,"Security, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet, Washing Machine","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-27 14:12,99641537,3.16728585,101.606709
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,2,803 sq.ft.,Partially Furnished,"Parking, Multipurpose hall, Playground",Air-Cond,"Jalan Pusat Perniagaan Falim 6, Ipoh, Perak",Perak,Ipoh,2025-01-27 14:12,107878379,4.58257845,101.0673189
