monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,900 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area","Air-Cond, Washing Machine, Internet",,Johor,Johor Bahru,28 Jan 20:03,109952238,,
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,720 sq.ft.,Not Furnished,"Security, Playground, Parking",,"Jalan Residensi Warnasari 13/1, Bandar Puncak Alam, Puncak Alam, Selangor",Selangor,Puncak Alam,28 Jan 20:00,109406142,3.2442353638900534,101.42301683212224
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Parking, Multipurpose hall, Lift","Cooking Allowed, Air-Cond","Bandar Alam Suria, Puncak Alam, Selangor",Selangor,Puncak Alam,28 Jan 20:00,109870255,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Lift, Security, Club house, Gymnasium, Jogging Track, Barbeque area, Parking, Playground, Swimming Pool","Air-Cond, Cooking Allowed","Off Jalan Bukit Cerakah, Alam Perdana, Puncak Alam, Selangor",Selangor,Puncak Alam,28 Jan 19:59,109933300,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,830 sq.ft.,Partially Furnished,"Parking, Playground, Security, Swimming Pool, Lift, Minimart, Multipurpose hall, Gymnasium, Club house",,"No.4, Jalan Setia Gemilang U13/45C, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,28 Jan 19:59,109870266,3.131853597195424,101.47140998572945
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,1350 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,28 Jan 19:59,109264233,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,28 Jan 19:59,109885779,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Swimming Pool, Tennis Court, Squash Court, Jogging Track, Security, Parking, Playground, Lift",,"Persiaran Setia Makmur, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,28 Jan 19:59,109870261,3.134422519262327,101.47590430085808
"RM 1,100 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Barbeque area, Security, Jogging Track, Lift, Club house, Playground, Swimming Pool, Gymnasium, Parking",Cooking Allowed,"Off Jalan Bukit Cerakah, Alam Perdana, Puncak Alam, Selangor",Selangor,Puncak Alam,28 Jan 19:59,109694167,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Barbeque area, Club house, Security, Playground, Gymnasium, Swimming Pool, Lift, Jogging Track, Parking",,"Off Jalan Bukit Cerakah, Alam Perdana, Puncak Alam, Selangor",Selangor,Puncak Alam,28 Jan 19:59,109662797,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,830 sq.ft.,Partially Furnished,"Security, Parking, Swimming Pool, Playground, Lift, Gymnasium, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed","No.4, Jalan Setia Gemilang U13/45C, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,28 Jan 19:59,109563845,3.131853597195424,101.47140998572945
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,810 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Playground, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed",,Kuala Lumpur,Setapak,28 Jan 19:57,109892384,,
"RM 2,200 per month","House, For rent",Townhouse,4,4,2200 sq.ft.,Not Furnished,,,,Selangor,Damansara Damai,28 Jan 19:55,109952099,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,550 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Swimming Pool, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Setia Tropika,28 Jan 19:55,109952098,,
RM 750 per month,"Apartment / Condominium, For rent",Flat,3,1,700 sq.ft.,Not Furnished,"Minimart, Lift, Parking, Playground",Near KTM/LRT,"Jalan Keramat Hujung, Keramat, Kuala Lumpur",Kuala Lumpur,Keramat,28 Jan 19:53,109952214,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,3,2,657 sq.ft.,Not Furnished,"Playground, Parking, Security, Barbeque area",Cooking Allowed,"No. 3, Jalan Anggerik Tania 31/112, Kota Kemuning, Seksyen 31, Shah Alam, Selangor",Selangor,Shah Alam,28 Jan 19:50,109565141,2.9852532,101.5317308
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1010 sq.ft.,Fully Furnished,"Playground, Jogging Track, Security, Gymnasium, Barbeque area, Multipurpose hall, Minimart, Swimming Pool","Air-Cond, Washing Machine, Cooking Allowed","Lot 108634, Persiaran Sepang, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,28 Jan 19:50,109952066,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,990 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Multipurpose hall, Barbeque area, Parking, Security, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Mutiara 8, Bandar Tasek Mutiara, Simpang Ampat, Penang",Penang,Simpang Ampat,28 Jan 19:49,109407615,5.2796528,100.4919653
"RM 1,950 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Playground, Security, Swimming Pool, Multipurpose hall, Parking","Cooking Allowed, Air-Cond, Washing Machine, Near KTM/LRT","Off Persiaran Bestari, Cyberjaya, Selangor",Selangor,Cyberjaya,28 Jan 19:48,108589511,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,28 Jan 19:46,109952155,,
"RM 2,000 per month","Apartment / Condominium, For rent",Townhouse Condo,5,3,2300 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,28 Jan 19:46,109147103,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,550 sq.ft.,Fully Furnished,"Lift, Sauna, Swimming Pool, Parking, Barbeque area, Multipurpose hall, Minimart, Gymnasium, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine","Jalan Segenting, Taman Bukit Mewah, Tampoi, Johor",Johor,Tampoi,28 Jan 19:46,109952150,1.514179,103.6878259
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,115 sq.ft.,Not Furnished,"Parking, Jogging Track, Security, Playground",Cooking Allowed,,Kuala Lumpur,Others,28 Jan 19:45,109952143,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1400 sq.ft.,Partially Furnished,"Parking, Tennis Court, Lift, Barbeque area, Playground, Club house, Security, Swimming Pool, Gymnasium, Squash Court, Sauna, Minimart, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Metro Perdana 7, Taman Usahawan Kepong, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,28 Jan 19:45,109952049,3.2151930822383035,101.64318966266792
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Lift, Barbeque area, Swimming Pool, Gymnasium, Multipurpose hall","Cooking Allowed, Air-Cond, Washing Machine","Jalan Eco Meadows Off Jalan Paboi, Simpang Ampat, Penang",Penang,Simpang Ampat,28 Jan 19:44,109894028,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,2,2,1080 sq.ft.,Partially Furnished,,,,Selangor,Shah Alam,28 Jan 19:43,109952133,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,502 sq.ft.,Fully Furnished,,,"Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,28 Jan 19:43,109952131,3.1188307039333805,101.45292025158282
"RM 1,000 per month","House, For rent",1-storey Terraced House,3,2,1200 sq.ft.,Partially Furnished,Parking,"Air-Cond, Cooking Allowed",,Sarawak,Miri,28 Jan 19:38,109952085,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,1075 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall",Air-Cond,"Jalan Persiaran Molek, Taman Molek, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 19:38,109952083,1.52265125,103.78616235
RM 850 per month,"Apartment / Condominium, For rent",Others,2,1,510 sq.ft.,Not Furnished,Parking,"Cooking Allowed, Near KTM/LRT","Jalan Pandan Indah 5/20, Pandan Indah, Ampang, Selangor",Selangor,Ampang,28 Jan 19:37,109952079,3.1340989106131785,101.75519768828866
"RM 1,350 per month","Apartment / Condominium, For rent",Condominium,3,2,1350 sq.ft.,Fully Furnished,"Security, Swimming Pool, Lift, Multipurpose hall, Squash Court, Jogging Track, Parking, Playground, Minimart, Sauna, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sutera Pines, Off Jalan Palma Utama, Bandar Sungai Long, Kajang, Selangor",Selangor,Kajang,28 Jan 19:33,109823029,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,950 sq.ft.,Fully Furnished,"Parking, Lift, Sauna, Gymnasium, Barbeque area, Security, Playground, Minimart, Swimming Pool, Multipurpose hall",,"Jalan Segenting, Taman Bukit Mewah, Tampoi, Johor",Johor,Tampoi,28 Jan 19:30,109952042,1.5137614,103.68770975
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,502 sq.ft.,Fully Furnished,,,"Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,28 Jan 19:30,109952040,3.1188307039333805,101.45292025158282
RM 900 per month,"House, For rent",2-storey Terraced House,3,2,829 sq.ft.,Not Furnished,Parking,Cooking Allowed,,Selangor,Port Klang,28 Jan 19:30,109951939,,
"RM 1,000 per month","House, For rent",2-storey Terraced House,3,3,1400 sq.ft.,Not Furnished,Security,,,Kedah,Sungai Petani,28 Jan 19:30,109951931,,
"RM 1,700 per month","Apartment / Condominium, For rent",Apartment,3,2,1500 sq.ft.,Partially Furnished,"Parking, Security, Playground",,"Jalan Setiawangsa 21, Taman Setiawangsa, Setiawangsa, Kuala Lumpur",Kuala Lumpur,Setiawangsa,28 Jan 19:26,108542280,3.192276341413218,101.73773831024674
"RM 1,700 per month","House, For rent",2-storey Terraced House,4,3,1431 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Barbeque area, Gymnasium, Minimart, Jogging Track, Playground","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Simpang Ampat,28 Jan 19:23,108284739,,
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,502 sq.ft.,Not Furnished,,,"Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,28 Jan 19:23,109951961,3.1188307039333805,101.45292025158282
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,2,2,700 sq.ft.,Partially Furnished,"Lift, Security, Parking, Minimart, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed","Persiaran IRC 3, IOI Resort City, Putrajaya, Putrajaya",Putrajaya,Putrajaya,28 Jan 19:22,109951956,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1750 sq.ft.,Partially Furnished,"Parking, Security, Playground, Minimart, Jogging Track","Air-Cond, Cooking Allowed",,Selangor,Puncak Alam,28 Jan 19:15,109951835,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1050 sq.ft.,Partially Furnished,Parking,"Air-Cond, Cooking Allowed, Washing Machine",,Johor,Johor Bahru,28 Jan 19:15,109951836,,
"RM 1,650 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Barbeque area, Gymnasium, Security, Lift, Multipurpose hall, Parking, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan 1A/6, Taman Setapak  Indah, Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,28 Jan 19:04,109377649,3.210058011438531,101.72041294093974
"RM 6,000 per month","House, For rent",Semi-Detached House,5,4,3500 sq.ft.,Partially Furnished,,,,Selangor,Setia Eco Park,28 Jan 19:00,109753713,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Ketumbar, Taman Cheras, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,28 Jan 18:59,108921705,3.103171616183913,101.74453792245014
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,2,2,1089 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",,"Jalan 1C/149, Taman Castlefield, Sungai Besi, Kuala Lumpur",Kuala Lumpur,Sungai Besi,28 Jan 18:59,109864190,3.0680004308341204,101.70483728541738
"RM 1,800 per month","Apartment / Condominium, For rent",Flat,3,2,850 sq.ft.,Fully Furnished,"Playground, Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Cahaya 14, Taman Cahaya, Ampang, Selangor",Selangor,Ampang,28 Jan 18:55,109605970,3.1444801158397664,101.75901046436894
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,2,1,659 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Security, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Pandan Indah 6/10, Pandan Indah, Ampang, Selangor",Selangor,Ampang,28 Jan 18:55,109812474,3.1340989106131785,101.75519768828866
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,466 sq.ft.,Fully Furnished,"Lift, Barbeque area, Parking, Security, Playground, Swimming Pool, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Ilmiah, Kajang, Selangor",Selangor,Kajang,28 Jan 18:54,109415430,2.9361851156877457,101.7970071344437
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,,,,Johor,Ulu Tiram,28 Jan 18:48,109951792,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,5,3,1500 sq.ft.,Partially Furnished,,,,Johor,Kulai,28 Jan 18:45,109951729,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Barbeque area, Parking, Playground, Jogging Track, Security",,"Jalan Kangkar Tebrau, Off Jalan Pandan, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 18:45,109951733,,
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Security, Playground, Gymnasium, Barbeque area, Parking, Minimart, Jogging Track, Swimming Pool",,"Jalan Tampoi, Kawasan Perindustrian Tampoi, Tampoi, Johor",Johor,Tampoi,28 Jan 18:45,109951732,1.5062114000000002,103.72902265006104
"RM 2,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Barbeque area, Sauna, Playground, Squash Court, Lift, Multipurpose hall, Swimming Pool, Tennis Court",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 18:45,109951731,1.4676996579290054,103.7249724411857
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,520 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Parking, Security, Playground, Multipurpose hall",,"Persiaran Dato' Seri Amar, Iskandar Puteri, Iskandar Puteri, Johor",Johor,Iskandar Puteri,28 Jan 18:45,109951730,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,2,2,800 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Swimming Pool, Gymnasium, Barbeque area, Security, Playground, Jogging Track",,"Jalan Sierra Perdana, Taman Sierra Perdana, Masai, Johor",Johor,Masai,28 Jan 18:45,109951728,1.4784912549778955,103.87095977157838
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,3,2,888 sq.ft.,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Barbeque area, Gymnasium, Lift, Minimart, Multipurpose hall, Club house, Jogging Track","Cooking Allowed, Washing Machine","Jalan BBLS 1, Southville City, Bangi, Selangor",Selangor,Bangi,28 Jan 18:43,109877025,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1500 sq.ft.,Partially Furnished,,,,Perak,Ipoh,28 Jan 18:30,109951633,,
"RM 1,200 per month","House, For rent",2-storey Terraced House,4,4,1650 sq.ft.,Not Furnished,"Parking, Security, Playground, Jogging Track",,,Kedah,Sungai Petani,28 Jan 18:30,109169962,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,5,3,3500 sq.ft.,Partially Furnished,"Minimart, Playground, Jogging Track, Parking, Security","Cooking Allowed, Near KTM/LRT, Internet",,Selangor,Seri Kembangan,28 Jan 18:30,109951629,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Lift, Multipurpose hall, Playground, Parking, Tennis Court",Air-Cond,"Persiaran Rimba Permai, Cyber 10, Cyberjaya, Selangor",Selangor,Cyberjaya,28 Jan 18:30,109951635,2.9036343562957794,101.6334758424286
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1520 sq.ft.,Partially Furnished,,Air-Cond,,Selangor,Dengkil,28 Jan 18:29,109624430,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,2143 sq.ft.,Partially Furnished,"Parking, Security",,,Selangor,Bangi,28 Jan 18:29,109912155,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1128 sq.ft.,Fully Furnished,"Gymnasium, Lift, Sauna, Multipurpose hall, Minimart, Playground, Swimming Pool, Parking, Security, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan LP 7/5, Taman Lestari Perdana, Seri Kembangan, Selangor",Selangor,Seri Kembangan,28 Jan 18:29,109862682,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Security, Playground, Jogging Track, Lift, Parking, Multipurpose hall, Minimart",Near KTM/LRT,"Jalan Jalil Impian, Off Jalan Bukit Jalil Indah, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,28 Jan 18:26,109430473,,
"RM 1,400 per month","Apartment / Condominium, For rent",Studio,1,1,382 sq.ft.,Fully Furnished,"Squash Court, Swimming Pool, Security, Minimart, Gymnasium, Barbeque area, Parking, Lift, Playground, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan PJU 8/3A, Damansara Perdana, Selangor",Selangor,Damansara Perdana,28 Jan 18:25,109951603,3.16424327764691,101.6077593611553
