monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1399 sq.ft.,Partially Furnished,"Gymnasium, Multipurpose hall, Parking, Security, Barbeque area, Sauna, Swimming Pool, Tennis Court, Lift, Playground",Cooking Allowed,"Jalan Seladang, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-08 18:17,2025-02-09,109756099,5.326084192748364,100.48996771114301
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,855 sq.ft.,Not Furnished,"Security, Gymnasium, Parking, Lift, Playground, Swimming Pool, Minimart",Cooking Allowed,"Jalan Song Ban Kheng, Taman Bukit Kecil, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-08 18:16,2025-02-09,108710122,,
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Partially Furnished,,,,Johor,Permas Jaya,2025-02-08 18:10,2025-02-09,110058682,,
"RM 2,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,864 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Atmosphere Utama 2, Off Jalan Putra Permai, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-08 18:10,2025-02-09,110058655,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,2,775 sq.ft.,Fully Furnished,"Security, Parking, Swimming Pool, Barbeque area, Jogging Track, Gymnasium",,"Jalan Klang Lama, Old Klang Road, Kuala Lumpur",Kuala Lumpur,Old Klang Road,2025-02-08 18:10,2025-02-09,109245980,3.09346915,101.67657204176042
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1054 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Sauna, Parking, Tennis Court, Security, Multipurpose hall, Gymnasium, Lift",,"Jalan Seladang, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-08 18:10,2025-02-09,110058652,5.326084192748364,100.48996771114301
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Not Furnished,"Security, Minimart, Parking, Swimming Pool, Lift, Playground, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Damai Perdana 1/2 Bandar Damai Perdana, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-08 18:10,2025-02-09,108432762,3.0552147,101.7445205
RM 700 per month,"Apartment / Condominium, For rent",Flat,2,1,600 sq.ft.,Not Furnished,,,"Lorong 7/125, Desa Petaling, Kuala Lumpur",Kuala Lumpur,Desa Petaling,2025-02-08 18:09,2025-02-09,109528510,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,1,1,486 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Jogging Track, Sauna, Security, Parking, Swimming Pool, Lift, Multipurpose hall",,"Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-08 18:08,2025-02-09,109988788,,
"RM 3,600 per month","Apartment / Condominium, For rent",Condominium,5,5,2600 sq.ft.,Fully Furnished,"Swimming Pool, Squash Court, Barbeque area, Gymnasium, Jogging Track, Sauna, Club house, Security, Lift, Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine","Lebuhraya Jelutong, Greenlane, Penang",Penang,Greenlane,2025-02-08 18:06,2025-02-09,110058747,,
RM 600 per month,"Apartment / Condominium, For rent",Flat,2,1,650 sq.ft.,Not Furnished,Parking,,"Jalan 13/154D, Taman Desa Cheras, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-08 18:05,2025-02-09,110058591,3.055709347800485,101.73862117984109
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Minimart, Parking, Playground, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Selangor, Ampang, Ampang, Selangor",Selangor,Ampang,2025-02-08 18:03,2025-02-09,108804863,3.1614183000000002,101.75930224484785
"RM 1,350 per month","Apartment / Condominium, For rent",Condominium,3,2,1350 sq.ft.,Fully Furnished,"Security, Swimming Pool, Lift, Multipurpose hall, Squash Court, Jogging Track, Parking, Playground, Minimart, Sauna, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sutera Pines, Off Jalan Palma Utama, Bandar Sungai Long, Kajang, Selangor",Selangor,Kajang,2025-02-08 18:03,2025-02-09,109823029,,
"RM 6,500 per month","House, For rent",3-storey Terraced House,5,6,3600 sq.ft.,Fully Furnished,,,,Penang,Tanjong Tokong,2025-02-08 18:03,2025-02-09,110058714,,
RM 900 per month,"Apartment / Condominium, For rent",Flat,2,1,600 sq.ft.,Partially Furnished,"Playground, Minimart, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT","Off Jalan 4/27a, Seksyen 2, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-02-08 18:02,2025-02-09,110058713,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1092 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Minimart, Swimming Pool, Playground, Tennis Court, Jogging Track, Gymnasium, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Bullion Mewah 9, Taman Bullion Mewah, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-08 18:01,2025-02-09,108514872,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,860 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Kesuma, Bandar Tasik Kesuma, Beranang, Selangor",Selangor,Beranang,2025-02-08 18:01,2025-02-09,107707885,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1210 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Parking, Security, Swimming Pool, Gymnasium, Tennis Court, Barbeque area, Playground, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Prima Pelangi, Bukit Prima Pelangi, Segambut, Kuala Lumpur",Kuala Lumpur,Segambut,2025-02-08 18:01,2025-02-09,109318274,3.181250053629707,101.65222584260044
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,4,2,1000 sq.ft.,Partially Furnished,"Playground, Gymnasium, Sauna, Security, Lift, Parking, Tennis Court, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan KLJ 2, Taman Kota Laksamana, Melaka City, Melaka",Melaka,Melaka City,2025-02-08 18:00,2025-02-09,110058701,2.19718885,102.237706
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Playground, Minimart, Parking","Near KTM/LRT, Cooking Allowed","Jalan Tenaga 21, Taman Tenaga, Kajang, Selangor",Selangor,Kajang,2025-02-08 18:00,2025-02-09,110058698,2.9580289115925034,101.78866924018753
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,2,1,667 sq.ft.,Fully Furnished,"Jogging Track, Lift, Swimming Pool, Gymnasium, Parking, Security, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan Jalil Perkasa 3, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-08 17:59,2025-02-09,109528925,3.0528010745738894,101.67942504782675
RM 650 per month,"Apartment / Condominium, For rent",Condominium,3,2,720 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Club house, Parking, Tennis Court, Multipurpose hall, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan PJU 3/29, Kota Damansara, Selangor",Selangor,Kota Damansara,2025-02-08 17:59,2025-02-09,110058692,3.1536640960112585,101.5946668282958
"RM 1,750 per month","Apartment / Condominium, For rent",Service Residence,3,2,770 sq.ft.,Partially Furnished,"Gymnasium, Jogging Track, Barbeque area, Multipurpose hall, Parking, Minimart, Swimming Pool, Playground, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan 1/27e, Setapak Jaya, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-02-08 17:58,2025-02-09,110000525,3.1939693481232014,101.72668212543824
RM 950 per month,"House, For rent",Terraced House,2,1,1000 sq.ft.,Partially Furnished,"Parking, Security",Cooking Allowed,,Kedah,Kulim,2025-02-08 17:58,2025-02-09,110058680,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,450 sq.ft.,Fully Furnished,"Multipurpose hall, Swimming Pool, Gymnasium, Parking, Club house, Jogging Track, Sauna, Lift, Security, Playground, Minimart, Tennis Court, Barbeque area, Squash Court","Air-Cond, Internet, Cooking Allowed, Near KTM/LRT, Washing Machine","Persiaran Harmoni, Cyber 3, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-08 17:58,2025-02-09,109596791,2.94568545,101.66181925000001
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,2,1,653 sq.ft.,Fully Furnished,"Playground, Lift, Security, Parking, Gymnasium, Multipurpose hall, Barbeque area, Swimming Pool, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan Ipoh Kecil, Off Jalan Putra, Chow Kit, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-02-08 17:58,2025-02-09,110058671,,
"RM 1,500 per month","Apartment / Condominium, For rent",Others,5,2,1450 sq.ft.,Partially Furnished,"Jogging Track, Playground, Minimart","Air-Cond, Cooking Allowed",,Selangor,Batu Caves,2025-02-08 17:57,2025-02-09,110058667,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1023 sq.ft.,Partially Furnished,"Lift, Jogging Track, Parking, Security, Playground, Gymnasium, Sauna, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Off Lebuhraya Selayang - Kepong, Taman Selayang Jaya, Selayang, Selangor",Selangor,Selayang,2025-02-08 17:55,2025-02-09,105723753,,
"RM 1,200 per month","House, For rent",Townhouse,3,2,1000 sq.ft.,Not Furnished,Parking,,,Johor,Ulu Tiram,2025-02-08 17:54,2025-02-09,109815624,,
"RM 1,200 per month","House, For rent",Townhouse,3,2,1400 sq.ft.,Not Furnished,,,,Johor,Ulu Tiram,2025-02-08 17:54,2025-02-09,110058636,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Parking, Playground, Lift, Jogging Track, Minimart",,"Susur Jalil Sejahtera, Off Lebuhraya Bukit Jalil, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-08 17:54,2025-02-09,110058633,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Playground, Lift, Parking, Security, Multipurpose hall","Cooking Allowed, Near KTM/LRT","Jalan P18b, Presint 18, Putrajaya, Putrajaya",Putrajaya,Putrajaya,2025-02-08 17:53,2025-02-09,110058616,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,2,2,950 sq.ft.,Fully Furnished,"Security, Tennis Court, Lift, Playground, Swimming Pool, Barbeque area, Parking","Air-Cond, Cooking Allowed, Washing Machine","Jalan Pantai Sembulan, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-08 17:51,2025-02-09,109963364,5.962271270208963,116.063144150933
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,2,2,780 sq.ft.,Fully Furnished,"Sauna, Lift, Parking, Security, Swimming Pool, Gymnasium, Club house","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Bukit Gambir, Gelugor, Penang",Penang,Gelugor,2025-02-08 17:50,2025-02-09,110058589,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Lift, Security, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Bayan Mutiara 3, Gelugor, Penang",Penang,Gelugor,2025-02-08 17:50,2025-02-09,110058469,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,910 sq.ft.,Partially Furnished,"Parking, Minimart, Playground, Lift, Security, Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall","Cooking Allowed, Washing Machine, Air-Cond","Persiaran Bukit Raja, Kawasan 17, Bandar Baru Klang., Klang, Selangor",Selangor,Klang,2025-02-08 17:50,2025-02-09,110058464,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,2,1,450 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed","Persiaran Medini Utara 3, Off Lebuh Medini Utama, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-08 17:50,2025-02-09,110058413,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Partially Furnished,"Security, Gymnasium, Barbeque area, Minimart, Playground, Swimming Pool, Sauna, Jogging Track, Lift, Parking, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Jalil Perwira 2, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-08 17:50,2025-02-09,110058448,3.063603287767112,101.66768756239048
"RM 4,500 per month","House, For rent",Bungalow House,6,4,8000 sq.ft.,Partially Furnished,,,,Sabah,Kota Kinabalu,2025-02-08 17:50,2025-02-09,110058473,,
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,4,2,940 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Parking, Security, Playground, Swimming Pool, Barbeque area, Multipurpose hall, Lift, Minimart, Tennis Court, Club house","Air-Cond, Cooking Allowed, Washing Machine","Jalan Gombak, Batu 4, Kampung Kuantan, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-08 17:48,2025-02-09,109993686,,
"RM 4,000 per month","House, For rent",Terraced House,4,2,1400 sq.ft.,Fully Furnished,"Playground, Minimart","Cooking Allowed, Air-Cond, Washing Machine, Internet, Near KTM/LRT",,Penang,Perai,2025-02-08 17:47,2025-02-09,109403534,,
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,4,3,1118 sq.ft.,Partially Furnished,"Parking, Barbeque area, Playground, Tennis Court, Lift, Security, Gymnasium, Jogging Track, Multipurpose hall, Sauna, Swimming Pool, Minimart, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Taman Setiawangsa, AU2, Setiawangsa, Kuala Lumpur",Kuala Lumpur,Setiawangsa,2025-02-08 17:46,2025-02-09,110058559,3.177684337559281,101.73793934782941
"RM 1,700 per month","House, For rent",Semi-Detached House,6,2,1 sq.ft.,Partially Furnished,,,,Sarawak,Kuching,2025-02-08 17:45,2025-02-09,110058552,,
"RM 2,500 per month","House, For rent",Others,1,1,600 sq.ft.,Partially Furnished,,,,Penang,Georgetown,2025-02-08 17:45,2025-02-09,110058403,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,3,2,1170 sq.ft.,Partially Furnished,,,,Selangor,Cheras,2025-02-08 17:45,2025-02-09,110058381,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,775 sq.ft.,Partially Furnished,"Swimming Pool, Sauna, Parking, Security, Playground, Gymnasium, Barbeque area, Lift, Multipurpose hall",,"Jalan Lintang Selatan, Batu Lintang, Kuching, Sarawak",Sarawak,Kuching,2025-02-08 17:45,2025-02-09,110058550,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1600 sq.ft.,Not Furnished,"Parking, Security, Playground, Minimart",Cooking Allowed,,Selangor,Puncak Alam,2025-02-08 17:44,2025-02-09,109118082,,
RM 600 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,Parking,Near KTM/LRT,"Jalan TPT 1, Puchong, Selangor",Selangor,Puchong,2025-02-08 17:44,2025-02-09,110058543,2.9835378120986857,101.59599665025698
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Parking, Lift, Barbeque area, Swimming Pool, Jogging Track, Security, Playground, Gymnasium, Multipurpose hall, Sauna, Minimart, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Halia 3, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-08 17:44,2025-02-09,110058539,5.4483468362577625,100.30197504866534
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1005 sq.ft.,Fully Furnished,"Parking, Minimart, Security, Lift, Playground","Cooking Allowed, Near KTM/LRT","Jalan 7/48A, Bandar Baru Sentul, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-08 17:44,2025-02-09,110058537,,
"RM 1,400 per month","House, For rent",2-storey Terraced House,3,3,1300 sq.ft.,Partially Furnished,"Parking, Playground, Jogging Track","Air-Cond, Cooking Allowed",,Selangor,Rawang,2025-02-08 17:43,2025-02-09,110058522,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,2,2,900 sq.ft.,Partially Furnished,"Parking, Security, Lift","Cooking Allowed, Washing Machine",,Sarawak,Kuching,2025-02-08 17:42,2025-02-09,110058510,,
RM 750 per month,"Apartment / Condominium, For rent",Flat,3,2,880 sq.ft.,Not Furnished,Parking,,"Off Jalan Sultan Nazrin Shah, Ipoh, Perak",Perak,Ipoh,2025-02-08 17:42,2025-02-09,110058506,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Parking, Jogging Track, Security, Lift, Playground",Cooking Allowed,"Jalan Merbah, Kampung Sepuluh, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-08 17:42,2025-02-09,110058504,,
RM 500 per month,"Apartment / Condominium, For rent",Flat,3,2,740 sq.ft.,Partially Furnished,Parking,"Cooking Allowed, Washing Machine",,Melaka,Bukit Katil,2025-02-08 17:41,2025-02-09,110058500,,
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,4,2,1058 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Barbeque area, Playground, Multipurpose hall, Gymnasium, Jogging Track, Lift",,"Jalan Gombak, Batu 4, Kampung Kuantan, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-08 17:40,2025-02-09,109916782,,
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,770 sq.ft.,Partially Furnished,"Barbeque area, Parking, Minimart, Swimming Pool, Jogging Track, Security, Playground, Gymnasium, Multipurpose hall, Lift",,"Jalan 1/27e, Setapak Jaya, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-02-08 17:40,2025-02-09,109916522,3.1939693481232014,101.72668212543824
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,3,1652 sq.ft.,Partially Furnished,"Security, Playground, Club house, Gymnasium, Jogging Track, Barbeque area, Swimming Pool, Lift, Sauna, Parking, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT","No.360, Jalan Makmur, Kawasan Perusahaan Sesama, Gombak, Selangor",Selangor,Gombak,2025-02-09 17:35,2025-02-09,109832204,,
"RM 1,000 per month","House, For rent",2-storey Terraced House,4,2,1400 sq.ft.,Not Furnished,,,,Perak,Ipoh,2025-02-08 17:35,2025-02-09,110058198,,
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,1,650 sq.ft.,Not Furnished,"Security, Playground, Parking, Lift, Jogging Track, Minimart, Sauna",Cooking Allowed,"Jalan Langkawi, Taman Setapak, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-08 17:35,2025-02-09,110058196,3.2074087478561273,101.71802263338645
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Partially Furnished,"Security, Playground, Barbeque area, Swimming Pool, Parking, Jogging Track, Gymnasium, Lift",Cooking Allowed,"Jalan Bukit Gemuruh, Kampung Tengah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-08 17:35,2025-02-09,110058193,,
