monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,state,region,publishedDatetime,ads_id,latitude,longitude,address
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Fully Furnished,"Jogging Track, Swimming Pool, Security, Barbeque area, Playground, Gymnasium, Sauna, Lift, Parking","Washing Machine, Cooking Allowed, Air-Cond",Johor,Johor Bahru,2025-01-13 01:41,109675161,1.5529003378117554,103.71513160615112,"Jalan Kempas Indah 1/3, Taman Kempas Indah, Johor Bahru, Johor"
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,2,2,900 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Security, Playground, Parking, Lift, Swimming Pool, Barbeque area, Multipurpose hall","Cooking Allowed, Washing Machine, Air-Cond",Johor,Johor Bahru,2025-01-13 01:41,109675134,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,4,3,1100 sq.ft.,Fully Furnished,"Security, Barbeque area, Parking, Gymnasium, Club house, Playground, Swimming Pool, Jogging Track, Lift","Washing Machine, Cooking Allowed, Air-Cond",Johor,Johor Bahru,2025-01-13 01:41,109512881,,,"Off Skudai Hwy, Taman Kobena, Johor Bahru, Johor"
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,1,1,600 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Lift, Parking, Sauna, Multipurpose hall, Security","Washing Machine, Cooking Allowed, Air-Cond",Johor,Johor Bahru,2025-01-13 01:41,109507120,1.4653843218203344,103.75303472085142,"Jalan Mahmoodiah, Kampung Mahmoddiah, Johor Bahru, Johor"
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1290 sq.ft.,Fully Furnished,"Sauna, Parking, Playground, Swimming Pool, Security, Barbeque area, Club house, Lift, Gymnasium","Cooking Allowed, Air-Cond, Washing Machine",Penang,Bukit Mertajam,2025-01-13 01:41,109417710,,,"Jalan Casa Residensi, Taman Bukit, Bukit Mertajam, Penang"
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,2,2,802 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Multipurpose hall, Parking, Jogging Track, Lift, Barbeque area, Security","Air-Cond, Cooking Allowed, Washing Machine",Penang,Simpang Ampat,2025-01-13 01:38,108557751,,,"Jalan Eco Meadows Off Jalan Paboi, Simpang Ampat, Penang"
"RM 1,550 per month","Apartment / Condominium, For rent",Service Residence,1,1,280 sq.ft.,Fully Furnished,"Parking, Security, Jogging Track, Sauna, Playground, Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Bangsar South,2025-01-13 01:35,109519923,,,"Jalan Pantai Sentral 3, Kampung Pantai, Bangsar South, Kuala Lumpur"
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,384 sq.ft.,Fully Furnished,"Parking, Security, Lift, Barbeque area, Playground, Swimming Pool, Jogging Track, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Bukit Jalil,2025-01-13 01:35,109625560,3.05408675173405,101.67041739760961,"Persiaran Jalil 1, Bukit Jalil, Kuala Lumpur"
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,486 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Swimming Pool, Gymnasium, Jogging Track, Lift, Parking, Security, Tennis Court, Playground","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Setia Alam,2025-01-13 01:35,109625562,,,"Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor"
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,950 sq.ft.,Partially Furnished,"Playground, Parking, Multipurpose hall, Security, Jogging Track, Barbeque area, Swimming Pool, Gymnasium, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Taman Melawati,2025-01-13 01:33,109445297,,,"Off Jalan Melawati 4, Taman Melawati, Taman Melawati, Kuala Lumpur"
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,2,2,1000 sq.ft.,Fully Furnished,"Barbeque area, Security, Tennis Court, Playground, Swimming Pool, Jogging Track, Lift, Gymnasium, Sauna, Parking, Club house, Multipurpose hall",,Johor,Johor Bahru,2025-01-13 01:33,109079989,,,"Jalan Tengku Puteri 1, Straits View, Johor Bahru, Johor"
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,1066 sq.ft.,Not Furnished,"Swimming Pool, Tennis Court, Jogging Track, Minimart, Playground, Parking, Security, Lift, Gymnasium, Barbeque area, Sauna",,Kuala Lumpur,Cheras,2025-01-13 01:31,109599679,,,"Jalan Cheras, Taman Mutiara Barat, Cheras 9 Miles, Cheras, Kuala Lumpur"
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1048 sq.ft.,Partially Furnished,"Club house, Squash Court, Jogging Track, Sauna, Parking, Swimming Pool, Playground, Gymnasium, Tennis Court, Lift, Barbeque area, Security",,Selangor,Bandar Saujana Putra,2025-01-13 01:30,109769200,2.946382581738251,101.58587715008883,"Jalan Saujana Putra, Bandar Saujana Putra, Selangor"
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,935 sq.ft.,Fully Furnished,"Security, Sauna, Multipurpose hall, Playground, Swimming Pool, Lift, Parking, Gymnasium, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Taman Desa,2025-01-13 01:27,109733550,,,"Jalan Desa Bakti, Off Taman Desa, Taman Desa, Kuala Lumpur"
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,2206 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Penang,Simpang Ampat,2025-01-13 01:26,107347920,,,
"RM 2,900 per month","Apartment / Condominium, For rent",Service Residence,2,2,661 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area, Multipurpose hall, Gymnasium, Tennis Court, Jogging Track",,Kuala Lumpur,Old Klang Road,2025-01-13 01:26,109769211,,,"No. 137, Jalan Puchong, Old Klang Road, Kuala Lumpur"
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,2,1,460 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground",,Kuala Lumpur,Bandar Menjalara,2025-01-13 01:25,109769187,3.1937478670072355,101.63147808614264,"Jalan 5/62A, Bandar Menjalara, Bandar Menjalara, Kuala Lumpur"
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,2,1,615 sq.ft.,Fully Furnished,"Parking, Squash Court, Lift, Club house, Swimming Pool, Gymnasium, Security, Playground, Tennis Court, Multipurpose hall",,Penang,Bayan Lepas,2025-01-13 01:25,109769181,,,"Off Persiaran Byan Indah, Bayan Lepas, Penang"
"RM 2,800 per month","House, For rent",2-storey Terraced House,4,3,1900 sq.ft.,Fully Furnished,"Security, Playground",,Johor,Setia Tropika,2025-01-13 01:25,109769180,,,
"RM 1,350 per month","Apartment / Condominium, For rent",Condominium,2,2,619 sq.ft.,Fully Furnished,"Security, Parking, Playground, Swimming Pool, Gymnasium, Multipurpose hall, Barbeque area, Sauna, Club house",,Penang,Bukit Mertajam,2025-01-13 01:25,109769178,,,"Jalan Perda Selatan, Bandar Baru Perda, Bukit Mertajam, Penang"
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Fully Furnished,"Barbeque area, Parking, Playground, Gymnasium, Jogging Track, Security, Swimming Pool",,Penang,Bayan Lepas,2025-01-13 01:22,109514585,5.299869445908428,100.25744319800339,"Lengkok Kelicap, Bayan Lepas, Penang"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,1,460 sq.ft.,Fully Furnished,"Playground, Security, Minimart, Swimming Pool, Gymnasium, Lift, Parking",,Kuala Lumpur,Kepong,2025-01-13 01:22,109769203,3.193196561109022,101.6307531815032,"Jalan 11/62a, Bandar Menjalara, Kepong, Kuala Lumpur"
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,1,1,350 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Parking, Barbeque area, Minimart, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Penang,Batu Kawan,2025-01-13 01:19,108448723,5.239692676650539,100.43292654955665,"Persiaran Cassia Barat 3, Bandar Cassia, Batu Kawan, Penang"
RM 900 per month,"Apartment / Condominium, For rent",Service Residence,3,2,350 sq.ft.,Fully Furnished,"Parking, Gymnasium, Swimming Pool, Security, Barbeque area, Minimart, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet",Penang,Batu Kawan,2025-01-13 01:19,109274908,5.239692676650539,100.43292654955665,"Persiaran Cassia Barat 3, Bandar Cassia, Batu Kawan, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,2,2,802 sq.ft.,Fully Furnished,"Lift, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall, Security, Barbeque area, Parking","Air-Cond, Cooking Allowed, Washing Machine",Penang,Simpang Ampat,2025-01-13 01:18,108348488,,,"Jalan Eco Meadows Off Jalan Paboi, Simpang Ampat, Penang"
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,901 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Barbeque area, Swimming Pool, Jogging Track, Lift, Multipurpose hall","Cooking Allowed, Air-Cond, Washing Machine",Penang,Simpang Ampat,2025-01-13 01:18,109734790,,,"Jalan Eco Meadows Off Jalan Paboi, Simpang Ampat, Penang"
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,1,1,350 sq.ft.,Fully Furnished,"Playground, Security, Gymnasium, Lift, Multipurpose hall, Swimming Pool, Jogging Track, Parking, Minimart, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-13 01:17,109729556,,,"Jalan Sungai Tiram 8, Off Jalan Tun Dr Awang, Bayan Lepas, Penang"
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,2700 sq.ft.,Partially Furnished,"Parking, Security, Playground, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed",Selangor,Alam Impian,2025-01-13 01:15,109769163,,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1050 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track, Barbeque area, Multipurpose hall, Parking, Security, Lift, Sauna, Gymnasium, Minimart, Club house",,Johor,Johor Bahru,2025-01-13 01:14,109478710,,,"Jalan Kangkar Tebrau, Off Jalan Pandan, Johor Bahru, Johor"
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,887 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Security, Minimart, Swimming Pool, Parking, Lift, Playground, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,KL Sentral,2025-01-13 01:11,109557765,,,"Jalan Tun Sambanthan, Kampung Attap, KL Sentral, Kuala Lumpur"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Security, Playground, Squash Court, Parking, Minimart, Barbeque area, Swimming Pool, Gymnasium","Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Brickfields,2025-01-13 01:11,109143848,3.12955135,101.6818762,"No. 8 Lorong Ang Seng 2, Brickfields, Kuala Lumpur"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,932 sq.ft.,Partially Furnished,"Security, Playground, Gymnasium, Multipurpose hall, Club house, Parking, Swimming Pool, Sauna, Minimart, Tennis Court, Squash Court, Jogging Track, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Kepong,2025-01-13 01:10,109769177,,,"Lorong Mizumi, Taman Metropolitan Kepong, Kepong, Kuala Lumpur"
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,750 sq.ft.,Fully Furnished,"Parking, Gymnasium, Jogging Track, Multipurpose hall, Security, Playground, Swimming Pool, Lift, Barbeque area",,Penang,Georgetown,2025-01-13 01:10,109769160,,,"No.218, Jalan Macalister, Georgetown, Penang"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,1400 sq.ft.,Partially Furnished,"Parking, Minimart, Security, Swimming Pool, Playground, Lift, Gymnasium, Sauna, Barbeque area, Multipurpose hall",,Johor,Johor Bahru,2025-01-13 01:10,109769159,1.5535791188451453,103.79591585578048,"Jalan Harmonium 24/2, Taman Desa Tebrau, Johor Bahru, Johor"
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,580 sq.ft.,Fully Furnished,"Security, Playground, Multipurpose hall, Swimming Pool, Barbeque area, Parking, Jogging Track, Lift, Sauna, Gymnasium, Minimart, Club house",,Johor,Johor Bahru,2025-01-13 01:10,109769158,,,"Jalan Kangkar Tebrau, Off Jalan Pandan, Johor Bahru, Johor"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,2,2,1000 sq.ft.,Fully Furnished,"Security, Parking, Multipurpose hall, Minimart, Swimming Pool, Gymnasium, Sauna, Playground, Barbeque area, Lift, Club house",,Johor,Johor Bahru,2025-01-13 01:10,109769156,,,"Jalan Storey, Bukit Senyum, Johor Bahru, Johor"
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,1,1,620 sq.ft.,Fully Furnished,"Club house, Security, Swimming Pool, Gymnasium, Playground, Barbeque area, Multipurpose hall, Parking, Lift, Sauna, Minimart, Jogging Track",,Johor,Johor Bahru,2025-01-13 01:10,109769155,,,"Jalan Inderaputra, Stulang Darat, Johor Bahru, Johor"
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Partially Furnished,"Parking, Playground, Lift","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Mid Valley City,2025-01-13 01:10,107986689,,,"Off PJ Bangsar Bypass, Mid Valley City, Kuala Lumpur"
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Partially Furnished,"Parking, Security",Cooking Allowed,Kuala Lumpur,Kepong,2025-01-13 01:05,109769146,,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,1,1,536 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Playground, Gymnasium, Lift, Barbeque area, Multipurpose hall, Security, Minimart, Tennis Court",,Kuala Lumpur,Kepong,2025-01-13 01:02,109769164,3.20972245,101.65074605000001,"Jalan Kepong, Kepong, Kuala Lumpur"
"RM 2,399 per month","Apartment / Condominium, For rent",Condominium,3,2,1003 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Parking, Security, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Keramat,2025-01-13 01:01,108512659,,,"Jalan Bukit Keramat, Kampung Dato Keramat, Keramat, Kuala Lumpur"
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Jogging Track, Barbeque area, Security, Playground, Swimming Pool, Tennis Court, Parking, Lift, Gymnasium, Sauna, Club house, Multipurpose hall",,Johor,Johor Bahru,2025-01-13 00:57,109747982,,,"Jalan Tengku Puteri 1, Straits View, Johor Bahru, Johor"
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,1900 sq.ft.,Partially Furnished,"Security, Playground",,Johor,Gelang Patah,2025-01-13 00:56,109705759,,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,551 sq.ft.,Partially Furnished,"Minimart, Security, Playground, Gymnasium, Parking, Jogging Track",,Selangor,Cheras,2025-01-13 00:52,109143937,,,"Jalan Cheras Perdana, Cheras Selatan, Cheras, Selangor"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,667 sq.ft.,Fully Furnished,"Security, Gymnasium, Multipurpose hall, Barbeque area, Swimming Pool, Parking, Playground, Jogging Track, Lift, Sauna",,Penang,Batu Kawan,2025-01-13 00:51,107386945,5.237960493379715,100.44254461590995,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,900 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Security, Barbeque area, Parking, Playground, Swimming Pool",,Penang,Butterworth,2025-01-13 00:51,106876611,,,"Jalan Harbour View, Kampung Bagan Dalam, Butterworth, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,950 sq.ft.,Fully Furnished,,,Penang,Perai,2025-01-13 00:51,104184625,5.385671032745766,100.41029237762045,"Jalan Sutera Prima, Taman Sutera Prima,, Perai, Penang"
"RM 2,800 per month","House, For rent",2-storey Terraced House,4,3,2400 sq.ft.,Partially Furnished,,,Penang,Sungai Ara,2025-01-13 00:50,109769113,,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Partially Furnished,"Parking, Jogging Track, Security, Swimming Pool, Minimart, Playground",Cooking Allowed,Selangor,Damansara Damai,2025-01-13 00:49,109769138,3.190338120455827,101.59486088166675,"Jalan 10/1C, Damansara Damai, Selangor"
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Tennis Court, Barbeque area, Playground, Gymnasium, Parking, Jogging Track, Security, Lift, Sauna",,Johor,Johor Bahru,2025-01-13 00:47,109720374,1.5012358561952133,103.78868238700376,"Jalan Bayu Puteri 2, Taman Bayu Puteri, Johor Bahru, Johor"
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,2200 sq.ft.,Partially Furnished,,,Selangor,Selayang,2025-01-13 00:46,109769132,,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1600 sq.ft.,Partially Furnished,Parking,,Johor,Johor Bahru,2025-01-13 00:45,109769109,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,907 sq.ft.,Not Furnished,"Parking, Swimming Pool, Minimart, Security, Jogging Track, Playground, Lift, Gymnasium, Sauna, Barbeque area, Multipurpose hall","Cooking Allowed, Near KTM/LRT",Selangor,Shah Alam,2025-01-13 00:38,108978102,,,"Jalan Yoga 13/42, Seksyen 13, Shah Alam, Selangor"
"RM 1,000 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Partially Furnished,,,Kedah,Sungai Petani,2025-01-13 00:38,108135192,,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1076 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Swimming Pool, Gymnasium, Barbeque area, Parking, Lift, Playground, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Damansara Damai,2025-01-13 00:37,109477861,3.1927615142771675,101.59322801828404,"Jalan PJU 10/1, Damansara Damai, Damansara Damai, Selangor"
"RM 1,450 per month","Apartment / Condominium, For rent",Service Residence,3,2,1076 sq.ft.,Partially Furnished,Gymnasium,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Damansara Damai,2025-01-13 00:37,94731220,3.198481974483747,101.59727340799829,"Jalan PJU 10/1A, Damansara Damai, Selangor"
"RM 2,800 per month","House, For rent",2.5-storey Terraced House,4,4,1500 sq.ft.,Fully Furnished,,"Air-Cond, Near KTM/LRT, Washing Machine",Selangor,Bandar Botanic,2025-01-13 00:36,109755094,,,
"RM 1,900 per month","House, For rent",2-storey Terraced House,4,4,1500 sq.ft.,Not Furnished,,"Air-Cond, Near KTM/LRT",Selangor,Bandar Bukit Raja,2025-01-13 00:36,109472454,,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Security, Parking, Lift",,Sabah,Kota Kinabalu,2025-01-13 00:33,109519121,5.99625309841183,116.0897828960596,"Jalan Signal Hill Park, Kota Kinabalu, Sabah"
