monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,649 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Sauna, Multipurpose hall, Gymnasium, Lift, Parking","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bersatu, Damai, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-25 22:05,109659808,5.96684616568953,116.09667462063587
"RM 2,600 per month","House, For rent",1-storey Terraced House,3,3,1600 sq.ft.,Partially Furnished,"Security, Playground, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT",,Selangor,Seri Kembangan,2025-01-25 22:04,109507284,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-25 22:03,109678412,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-25 22:03,109678529,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-25 22:03,109678525,,
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,4,1400 sq.ft.,Not Furnished,"Security, Playground, Parking",,,Johor,Johor Bahru,2025-01-25 22:00,108127891,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,650 sq.ft.,Fully Furnished,"Squash Court, Playground, Gymnasium, Tennis Court, Parking, Swimming Pool, Barbeque area, Security, Lift, Sauna, Multipurpose hall",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 21:59,109688893,1.4676996579290054,103.7249724411857
"RM 2,350 per month","Apartment / Condominium, For rent",Condominium,3,2,1280 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area, Security, Playground, Swimming Pool, Parking, Sauna, Club house",,"Jalan Desiran Tanjung 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-25 21:59,109895713,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1270 sq.ft.,Partially Furnished,"Squash Court, Barbeque area, Parking, Minimart, Sauna, Playground, Swimming Pool, Gymnasium, Multipurpose hall, Security",,"Persiaran Halia 3, Off Jalan Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-25 21:59,109895667,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1220 sq.ft.,Fully Furnished,"Barbeque area, Parking, Swimming Pool, Jogging Track, Security, Playground, Gymnasium, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lembah Permai 2, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-01-25 21:55,109927306,5.349161810280734,100.4583923875896
"RM 1,950 per month","Apartment / Condominium, For rent",Service Residence,2,2,870 sq.ft.,Fully Furnished,"Parking, Playground, Jogging Track, Minimart, Swimming Pool, Lift, Security, Gymnasium, Sauna, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Off Lebuhraya Selayang - Kepong, Taman Selayang Jaya, Batu Caves, Selangor",Selangor,Batu Caves,2025-01-25 21:52,109791343,,
"RM 1,250 per month","Apartment / Condominium, For rent",Service Residence,1,1,575 sq.ft.,Not Furnished,"Security, Parking, Minimart, Playground, Swimming Pool, Lift, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Changkat, Bandar Kajang, Kajang, Selangor",Selangor,Kajang,2025-01-25 21:50,109530189,,
"RM 2,800 per month","House, For rent",Bungalow House,5,4,2812 sq.ft.,Not Furnished,"Parking, Security",,,Selangor,Banting,2025-01-25 21:50,109927294,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,2,1,800 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area, Sauna, Parking, Gymnasium, Minimart, Swimming Pool, Multipurpose hall",,"Jalan Storey, Bukit Senyum, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 21:50,109927299,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,2,1,615 sq.ft.,Partially Furnished,"Parking, Barbeque area, Gymnasium, Multipurpose hall, Playground, Swimming Pool, Security, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan USJ 21/10, Persiaran Kewajipan, USJ, Selangor",Selangor,USJ,2025-01-25 21:49,109927350,,
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,4,3,1500 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Playground, Swimming Pool, Barbeque area, Parking, Security",,"Jalan Bayu Puteri 2, Taman Bayu Puteri, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 21:49,109927349,1.5012358561952133,103.78868238700376
"RM 1,900 per month","Apartment / Condominium, For rent",Apartment,3,2,1050 sq.ft.,Partially Furnished,"Minimart, Playground, Jogging Track, Barbeque area, Parking, Swimming Pool, Gymnasium, Security",,"Jalan Tampoi, Kawasan Perindustrian Tampoi, Tampoi, Johor",Johor,Tampoi,2025-01-25 21:49,109927346,1.5062114000000002,103.72902265006104
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1009 sq.ft.,Partially Furnished,"Lift, Jogging Track, Playground, Swimming Pool, Multipurpose hall, Security, Parking, Minimart, Gymnasium, Sauna, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Sentul Pasar, Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-25 21:49,109269575,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,2,1,640 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Internet, Cooking Allowed, Washing Machine","Persiaran Gamuda Gardens 1, Bandar Gamuda Gardens, Rawang, Selangor",Selangor,Rawang,2025-01-25 21:47,101729402,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Security","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Sungai Emas, Batu Ferringhi, Penang",Penang,Batu Ferringhi,2025-01-25 21:46,109572727,5.475775097177312,100.25402889547698
"RM 1,900 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Not Furnished,,,,Negeri Sembilan,Nilai,2025-01-25 21:45,109927283,,
"RM 4,000 per month","House, For rent",Bungalow House,4,5,2500 sq.ft.,Fully Furnished,"Security, Parking","Air-Cond, Cooking Allowed",,Pahang,Bentong,2025-01-25 21:45,109927328,,
"RM 4,000 per month","Apartment / Condominium, For rent",Condominium,4,4,2164 sq.ft.,Partially Furnished,"Gymnasium, Multipurpose hall, Parking, Playground, Swimming Pool, Barbeque area, Tennis Court, Security, Lift",,"Jalan Bendahara, East Ledang, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-01-25 21:45,109927287,,
"RM 16,000 per month","Apartment / Condominium, For rent",Condominium,6,6,9000 sq.ft.,Fully Furnished,"Lift, Security, Playground, Parking, Swimming Pool, Gymnasium, Barbeque area, Sauna",,"Medan Tanjung Bungah, Tanjung Bungah, Penang",Penang,Tanjung Bungah,2025-01-25 21:45,109927285,5.4671483944846155,100.28801844453382
"RM 2,800 per month","House, For rent",Townhouse,3,3,2000 sq.ft.,Partially Furnished,,,,Selangor,Damansara Perdana,2025-01-25 21:43,109927320,,
"RM 4,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1199 sq.ft.,Fully Furnished,"Security, Playground, Gymnasium, Lift, Parking, Swimming Pool",,"Off Jalan Coastal, Sutera Avenue, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-25 21:41,109752728,,
"RM 4,700 per month","Apartment / Condominium, For rent",Condominium,4,2,1199 sq.ft.,Fully Furnished,"Security, Playground, Gymnasium, Lift, Parking, Swimming Pool",,"Off Jalan Coastal, Sutera Avenue, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-25 21:41,109753183,,
"RM 1,250 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Swimming Pool, Tennis Court, Jogging Track, Playground, Security, Minimart, Squash Court, Barbeque area, Sauna, Parking, Gymnasium",,"Persiaran Bukit Gambier 1, Gelugor, Penang",Penang,Gelugor,2025-01-25 21:41,109927307,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1275 sq.ft.,Fully Furnished,"Security, Jogging Track, Sauna, Swimming Pool, Parking, Playground, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Lilitan Sungai Ara, Sungai Ara, Penang",Penang,Sungai Ara,2025-01-25 21:32,109397546,5.335196114095474,100.26975134881404
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,875 sq.ft.,Fully Furnished,"Security, Gymnasium, Playground, Lift, Barbeque area, Sauna, Swimming Pool, Multipurpose hall, Parking",,"Jalan Sungai Burung 32/68, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 21:30,109927228,3.000952242683918,101.52784390971271
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,1,450 sq.ft.,Fully Furnished,Lift,,"Jalan SS 7/13b, Kelana Jaya, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-25 21:30,109927225,3.0973360368916025,101.59810628105063
"RM 4,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,980 sq.ft.,Fully Furnished,"Security, Minimart, Parking, Gymnasium, Swimming Pool, Lift, Playground, Jogging Track",Cooking Allowed,"Lebuh Sungai Pinang 6, Jelutong, Penang",Penang,Jelutong,2025-01-25 21:29,109781331,5.4016431359530594,100.32459566000567
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,1,1,400 sq.ft.,Fully Furnished,"Playground, Gymnasium, Barbeque area, Jogging Track, Multipurpose hall, Security, Tennis Court, Parking, Lift, Swimming Pool, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Taman Setiawangsa, AU2, Setiawangsa, Kuala Lumpur",Kuala Lumpur,Setiawangsa,2025-01-25 21:29,109927261,3.1790430543518697,101.75227410886639
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,4,2,1272 sq.ft.,Not Furnished,"Club house, Minimart, Gymnasium, Squash Court, Security, Swimming Pool, Barbeque area, Playground, Tennis Court, Jogging Track, Parking, Multipurpose hall",Cooking Allowed,"No. 2 Jalan Danau Saujana 2, Taman Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-25 21:28,109912002,3.2040133675324673,101.71484400726477
"RM 2,700 per month","Apartment / Condominium, For rent",Condominium,4,4,1719 sq.ft.,Partially Furnished,"Parking, Security, Gymnasium, Squash Court, Multipurpose hall, Playground, Swimming Pool",,"No. 28, Jalan Dutamas Raya , Solaris Dutamas, Kuala Lumpur",Kuala Lumpur,Solaris Dutamas,2025-01-25 21:27,109722853,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Not Furnished,"Security, Lift, Playground, Multipurpose hall, Parking, Jogging Track, Gymnasium",Cooking Allowed,"Persiaran Denai Nusantara, Kampung Melayu, Gelang Patah, Johor",Johor,Gelang Patah,2025-01-25 21:25,109927254,,
"RM 5,000 per month","Apartment / Condominium, For rent",Condominium,3,3,1324 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall",,"Off Lebuh IRC, IOI Resort, Putrajaya, Putrajaya",Putrajaya,Putrajaya,2025-01-25 21:19,109775938,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Multipurpose hall, Playground, Lift, Jogging Track, Barbeque area, Security, Gymnasium","Air-Cond, Cooking Allowed","Jalan Sungai Ara 10, Sungai Ara, Penang",Penang,Sungai Ara,2025-01-25 21:19,109052488,5.324706243120469,100.26045410389942
RM 950 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Partially Furnished,"Lift, Parking, Playground",," Jalan Wawasan Ampang, Bandar Baru Ampang, Ampang, Selangor",Selangor,Ampang,2025-01-25 21:16,109907609,,
RM 600 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Partially Furnished,"Minimart, Playground, Parking, Security, Lift, Swimming Pool, Gymnasium, Barbeque area, Sauna, Multipurpose hall, Club house, Jogging Track","Cooking Allowed, Near KTM/LRT","Jalan PJU 10/1b, Damansara Damai, Selangor",Selangor,Damansara Damai,2025-01-25 21:15,105856867,3.1968549098831303,101.59554820607224
"RM 2,300 per month","Apartment / Condominium, For rent",Apartment,2,2,799 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Multipurpose hall, Gymnasium, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Thamby Abdullah 1, Off Jalan Tun Sambanthan 1, Brickfields, Kuala Lumpur",Kuala Lumpur,Brickfields,2025-01-25 21:09,109533249,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1272 sq.ft.,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Sauna, Gymnasium, Barbeque area, Multipurpose hall, Lift, Minimart, Jogging Track",Washing Machine,"Jalan Perda Selatan, Bandar Baru Perda, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-01-25 21:06,109927187,,
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,883 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Playground, Gymnasium, Barbeque area, Security, Lift",Cooking Allowed,"Jalan Puteri 3, Puchong, Selangor",Selangor,Puchong,2025-01-25 21:05,109155828,3.0234716500000003,101.61768281110699
"RM 1,850 per month","Apartment / Condominium, For rent",Service Residence,3,2,822 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Swimming Pool, Lift, Playground, Gymnasium, Parking, Minimart, Multipurpose hall, Security, Jogging Track",,"Jalan Sinar Sentul, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-25 21:04,109743438,3.1891904955224337,101.69067289992145
"RM 2,400 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Melaka,Krubong,2025-01-25 21:03,109927171,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,810 sq.ft.,Partially Furnished,"Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT","Tadisma Business Park Seksyen 13, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 21:03,109789075,3.0889027,101.5450357
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,1,718 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Parking, Lift, Barbeque area",Air-Cond,"Jalan PJS 5/28, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-25 20:50,109927050,3.0782141832283907,101.62520710022909
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,4,2,1351 sq.ft.,Partially Furnished,"Parking, Playground, Gymnasium, Jogging Track, Security, Minimart, Lift, Swimming Pool, Sauna, Barbeque area, Multipurpose hall, Squash Court, Tennis Court, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT","Off Persiaran Dato Menteri, Vista Alam, Seksyen 14, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 20:47,109749394,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,2,2,802 sq.ft.,Fully Furnished,"Lift, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall, Security, Barbeque area, Parking","Air-Cond, Cooking Allowed, Washing Machine","Jalan Eco Meadows Off Jalan Paboi, Simpang Ampat, Penang",Penang,Simpang Ampat,2025-01-25 20:47,109927111,,
"RM 2,700 per month","Apartment / Condominium, For rent",Others,4,3,2200 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Multipurpose hall, Gymnasium, Playground",,"Jalan Paboi, Bukit Tambun, Simpang Ampat, Penang",Penang,Simpang Ampat,2025-01-25 20:46,109063583,5.259761382125723,100.46983306976955
RM 500 per month,"Apartment / Condominium, For rent",Flat,2,1,500 sq.ft.,Not Furnished,,Cooking Allowed,"Off Jalan Pengkalan Chepa, Taman Ng Beng Kool, Kota Bharu, Kelantan",Kelantan,Kota Bharu,2025-01-25 20:45,109927099,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,486 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Sauna, Parking, Jogging Track, Multipurpose hall, Security, Tennis Court, Lift",,"Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-25 20:43,109927075,,
"RM 3,300 per month","Apartment / Condominium, For rent",Condominium,2,2,942 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Minimart, Sauna, Parking, Multipurpose hall, Security, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Tengku Azizah, Bukit Chagar, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 20:39,109543294,1.4660804421910185,103.76485714263775
"RM 1,250 per month","Apartment / Condominium, For rent",Condominium,3,2,1020 sq.ft.,Partially Furnished,,,"Jalan Puchong Batu 13 1/2, Puchong, Selangor",Selangor,Puchong,2025-01-25 20:38,109781771,3.0536981807713253,101.62512592706165
"RM 1,250 per month","Apartment / Condominium, For rent",Studio,1,1,460 sq.ft.,Partially Furnished,"Minimart, Security, Gymnasium, Lift, Swimming Pool, Playground","Air-Cond, Cooking Allowed, Washing Machine","Jalan Plumbum 7/102, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 20:32,109346857,3.0647791269756985,101.48606686973181
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Parking, Tennis Court, Security, Swimming Pool, Lift, Gymnasium, Multipurpose hall, Playground",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 20:32,109895642,1.4676996579290054,103.7249724411857
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine","Jalan Multimedia 7/Ah, I-City, Selangor",Selangor,I-City,2025-01-25 20:32,109372739,3.0651164344671322,101.48331981653467
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Fully Furnished,Security,"Air-Cond, Cooking Allowed",,Selangor,Bandar Botanic,2025-01-25 20:32,108888669,,
